geneNames	baseMean.cobi	log2FoldChange.cobi	padj.cobi	baseMean.tnf	log2FoldChange.tnf	padj.tnf	bubbleSize
MEMO1	435.259882535376	-0.127891501966776	0.460132287162989	435.259882535376	0.179229141653434	0.278189648192995	1
FBXL8	90.1404626654138	0.221029029716613	0.460172601930725	90.1404626654138	-0.0677805656358433	0.75300803869212	1
GTDC1	180.612423628109	0.172912211350865	0.460497551937073	180.612423628109	0.226405985100662	0.254105120867156	1
SERGEF	150.801304354235	0.187564770691951	0.460578916723202	150.801304354235	-0.0385734734960151	0.880576205929509	1
AC037459.2	22.9972284514293	0.259057885183944	0.460608743894303	22.9972284514293	-0.0261259409945644	0.877532744237157	1
DCPS	436.470813598263	-0.122423637647716	0.460608743894303	436.470813598263	-0.20741389571254	0.188775065323008	1
GTF3C6	195.744181323016	0.167477339742093	0.460608743894303	195.744181323016	0.187939823297916	0.340027208829257	1
NRBP1	1151.98623297343	0.0868646134915747	0.460608743894303	1151.98623297343	-0.133411967689845	0.276498552239453	1
RHOT2	478.48485144326	-0.122714037820118	0.460608743894303	478.48485144326	-0.0980646316986461	0.595010933481334	1
AC024592.3	988.354036241468	-0.0916557764402091	0.460933687672089	988.354036241468	-0.267811414227105	0.0165617662810668	1
RBM33	1035.30799422333	-0.088557131390328	0.46120805333569	1035.30799422333	-0.040477201563299	0.817541977723574	1
ZDHHC3	886.796565932977	-0.0943300197379959	0.461426621653879	886.796565932977	-0.0386631424332656	0.836628457860087	1
H19	40.9279157733049	-0.250597744286365	0.462097331718421	40.9279157733049	-1.04808670374275	0.0165458897777678	1
TAF6L	171.959726353978	0.173317185651244	0.462227551799784	171.959726353978	-0.206784826510635	0.295170505315566	1
AC022211.2	22.7353181295817	-0.25566197147599	0.462289717901902	22.7353181295817	-0.00550494938224176	0.978485225767519	1
AP2A2	889.771150084164	-0.0969769750593068	0.462309189911096	889.771150084164	-0.0738233431676739	0.655797544454603	1
SOX13	283.802026652201	-0.143219735894554	0.462318106833152	283.802026652201	-0.236684365775247	0.186093853490641	1
TSNAX	1115.02024990056	0.100916386458546	0.462414711153411	1115.02024990056	0.0227430882957938	0.915606455113736	1
RAPGEFL1	103.711009467958	-0.20210015875852	0.463093484937561	103.711009467958	-0.290186874927501	0.184203257221852	1
RHOC	1593.03286839931	0.076621442455319	0.463576054413559	1593.03286839931	0.250340900118503	0.00663268766629353	1
PIGF	223.42069033832	0.16245526386261	0.463634566456967	223.42069033832	0.0789941064643154	0.72626454834773	1
BIRC2	1313.45407003008	0.091695365152195	0.463998335526765	1313.45407003008	1.06460440974225	3.62308239271983e-28	1
FAM92A1P1	168.477033867104	-0.178719744567738	0.464060003166862	168.477033867104	0.117462658478222	0.578639421577337	1
FAR1	1298.18328096085	-0.0917417939818614	0.464392726463819	1298.18328096085	0.303359454236306	0.00566319068971029	1
SDR16C5	44.8666216250215	0.249425438252753	0.464392726463819	44.8666216250215	0.936348232009358	0.0164774998164941	1
STRA6LP	173.247835751467	0.170726339678415	0.464392726463819	173.247835751467	-0.147323891139402	0.471438939270833	1
UBXN1	725.765142941952	-0.10201235062794	0.464546661906648	725.765142941952	0.101445616159495	0.515393172669361	1
LTO1	142.764744270331	-0.18377661536652	0.464823507541991	142.764744270331	0.0297960924777469	0.910533748568347	1
AL132656.4	62.9323961518179	-0.233749886349969	0.465092123038258	62.9323961518179	0.172300078482239	0.366729009867978	1
ZBTB25	407.073318557886	-0.131375139571412	0.465114984522963	407.073318557886	-0.0372892230877388	0.877260587504428	1
FKBP1A	3853.51367901451	0.0634049592463145	0.465270827595249	3853.51367901451	0.0588977855087578	0.605695898118439	1
ADGRG1	424.239799819275	0.155881215660891	0.465273744026691	424.239799819275	-0.651918672116579	0.000958770343678149	1
LRP6	869.306094406967	0.0947836026012994	0.465273744026691	869.306094406967	-0.0395550872716105	0.836628457860087	1
TBXA2R	27.3191255805018	-0.25491992252024	0.465273744026691	27.3191255805018	-0.0249450738217257	0.890004180290469	1
CARS2	337.798576345847	-0.132127930132906	0.465359864663953	337.798576345847	-0.179147264395595	0.301094832610907	1
IL27RA	405.188180935183	-0.127709295427371	0.465367605153762	405.188180935183	0.48759863178469	0.00103927400015317	1
DICER1-AS1	45.7993855924437	-0.243389945945191	0.465453070310541	45.7993855924437	-0.153611830089624	0.37596251244476	1
AC145207.5	66.5952872548484	-0.235958302083124	0.465522235836254	66.5952872548484	-0.103056599803153	0.58408957280137	1
E2F5	143.829844340112	0.184492845856756	0.465529839476185	143.829844340112	-0.0216122714007832	0.935534233290739	1
AP001458.2	652.370003865219	-0.10810822860251	0.465815455495119	652.370003865219	0.0364449553513531	0.86372293509499	1
PTK6	100.484254246831	0.206735844624916	0.465831591146962	100.484254246831	0.123615213949265	0.549058717781947	1
VRK2	494.695381216837	-0.117188793939021	0.465901178470171	494.695381216837	0.334644487805248	0.0172405629160077	1
WDR92	204.446641687784	0.161950731289487	0.465966687130752	204.446641687784	0.0663297989816415	0.773059565875145	1
HBG2	837.428115647495	-0.103828188543338	0.466095258770106	837.428115647495	0.0918366375529104	0.570489350044675	1
NLN	1261.3064292289	0.0844582102259401	0.466095258770106	1261.3064292289	0.181175663696073	0.104670368678414	1
MICU2	934.809394504682	-0.0924463310092133	0.466176443292264	934.809394504682	0.0677210865709569	0.675358628549063	1
POP4	329.641284079311	0.139462866998272	0.466176443292264	329.641284079311	0.0770342478559368	0.717706327639696	1
MORF4L1P1	687.725017723266	-0.105299775152178	0.466198222531076	687.725017723266	0.142903902633069	0.332614814493257	1
AL160236.1	18.1927553283299	-0.249346357536486	0.466310139612024	18.1927553283299	-0.0585370046694458	0.650066892123339	1
PCSK6	189.466654829891	-0.17093720801443	0.466724720227197	189.466654829891	0.111097303343735	0.599442972835455	1
ANKRD54	316.792667762842	-0.14596945079961	0.46675754343389	316.792667762842	-0.257063727654193	0.153946224611407	1
NFKBID	39.9566210299487	-0.248329693834153	0.466778788404787	39.9566210299487	-0.000465920741229641	0.997558123092763	1
ZNF668	154.531272401849	0.183250577198086	0.467194734598167	154.531272401849	-0.0129510668070298	0.962926321558941	1
AC132008.2	110.08774301768	0.200053784577404	0.467249879818017	110.08774301768	0.0344708347270346	0.893933445732398	1
ANAPC16	1028.78478005175	-0.0874006993476012	0.467417493283221	1028.78478005175	-0.0701856869611352	0.649224310374636	1
NDUFAF3	350.76874898881	-0.13026917832731	0.467527185399214	350.76874898881	-0.10079283012347	0.600419325705903	1
ZBTB37	347.087232425896	-0.138997321725397	0.467527185399214	347.087232425896	-0.215886201166099	0.221431806379745	1
DUSP11	406.940638763499	-0.12683812645571	0.467542076759018	406.940638763499	0.060774261046944	0.772482672629096	1
LINC00511	404.289845316578	0.122139261036118	0.46765099898259	404.289845316578	-1.08482064141806	8.08351728867473e-13	1
CUL5	1083.18091554067	0.0926972773826242	0.46766572341745	1083.18091554067	0.183673963307809	0.136640916495107	1
MMACHC	212.897042161494	-0.163795039728901	0.467907979173667	212.897042161494	-0.0843790366331493	0.701938037728452	1
SNORA18	131.260560882523	-0.192224447131125	0.467907979173667	131.260560882523	0.137820215191505	0.508457965403987	1
MFSD14A	389.29824641336	-0.132410465598515	0.467940544735329	389.29824641336	0.0669151425374544	0.745662473587508	1
ATPAF1	488.102897132049	-0.116442088480539	0.468586802225727	488.102897132049	-0.0335263540920426	0.883045500194423	1
AC005519.1	27.0683562889928	0.254422348452266	0.468675867507339	27.0683562889928	0.00837204387402884	0.966930779663479	1
TMEM183A	884.375164711592	-0.097970742072133	0.468814364237467	884.375164711592	-0.017408377719514	0.935403598924337	1
SLC9A3	182.384318577963	-0.167416548932667	0.468972383810004	182.384318577963	-0.110247683632394	0.600920087290153	1
KLC3	324.424963261157	0.139324785854812	0.468991939862592	324.424963261157	-0.0730934705093015	0.734783350479361	1
ARL5B	1260.29051126136	0.111724978650431	0.469044054085906	1260.29051126136	0.410502624928119	0.00211850919625118	1
RNF2	599.787179431151	0.130762382814682	0.469044054085906	599.787179431151	0.159853442045403	0.342186970437378	1
NKIRAS2	455.594389069897	0.127439497859216	0.469055084273553	455.594389069897	0.0364857311180947	0.879168457151126	1
GTF2E1	335.712466412987	-0.135066859467473	0.469393459530605	335.712466412987	0.233842919908085	0.163035091261132	1
CCDC180	179.902101907221	0.167099738692394	0.469424127556528	179.902101907221	-0.270682001233783	0.178795256801943	1
PHLDB3	120.253062887452	0.192421045802607	0.469472233433098	120.253062887452	-0.124423506768767	0.549348719171392	1
AC024075.2	47.7627743788654	0.239545999494576	0.469829528953424	47.7627743788654	-0.191034411153974	0.285122510891179	1
ZNF222	38.8695984388673	-0.247572277876904	0.469829528953424	38.8695984388673	-0.0390804473501294	0.841213142616101	1
TMLHE	96.3738347296118	0.208593234199586	0.470428655565576	96.3738347296118	-0.0582582419109393	0.797259080739734	1
PEX1	378.172818709885	0.131472417638069	0.47049532460329	378.172818709885	-0.0235983630301212	0.924823777224236	1
TSSC4	249.748903067268	-0.148287015038694	0.47049532460329	249.748903067268	-0.00861889477190735	0.977222096094313	1
AC005614.2	75.0328543687314	0.21964565392061	0.470599763486935	75.0328543687314	0.00411425427845104	0.989044260225056	1
AC006127.1	18.484195620195	-0.248083722269719	0.470869860315235	18.484195620195	-0.0485254665011193	0.724598508850027	1
HEATR3	249.304729448593	-0.15377221171264	0.470914815426034	249.304729448593	0.0418729290704862	0.869529509823891	1
PDSS2	276.80736407045	0.142322658644472	0.471126615869067	276.80736407045	-0.053382541600471	0.818778850318421	1
MAN2C1	399.914045141181	0.126687044762331	0.471276501208029	399.914045141181	-0.0172716346641806	0.946422029702037	1
SMG1P5	44.8983119552355	0.247724034619976	0.471654457590547	44.8983119552355	-0.00615105544440899	0.979335530465065	1
FGF9	42.870551243808	0.241990333954675	0.471803533180428	42.870551243808	-0.214923848870707	0.229430632635113	1
LINC00491	45.9185669533377	0.242186531688285	0.471803533180428	45.9185669533377	-0.0758203007525957	0.671338196356584	1
RPRD1A	1787.85747155984	-0.0791635491352515	0.471803533180428	1787.85747155984	0.156530588755507	0.152110878822291	1
UBE2F	250.800337002297	0.149085784991452	0.471819899975047	250.800337002297	0.319287330376453	0.0799724519885964	1
AC020910.6	20.9396727124885	0.249753416006015	0.471975906110215	20.9396727124885	0.0201554342616696	0.902672778522988	1
MIR1244-3	22.4106226441944	-0.249442498564834	0.471975906110215	22.4106226441944	0.00377319655264295	0.986236125526428	1
RPS11	13159.006429909	0.0520935627176159	0.471975906110215	13159.006429909	-0.0635970610011234	0.48562284311301	1
NBPF3	279.08748201886	-0.142233377465777	0.472219897075513	279.08748201886	-0.0715808575461946	0.742716736604274	1
AC119674.2	18.3593846287646	0.248339239332863	0.472280201933267	18.3593846287646	0.0437392933047482	0.752813872789466	1
AL135925.1	27.9840979291979	0.251600034022961	0.472280201933267	27.9840979291979	-0.0850855370739505	0.55700283935236	1
RPL23AP82	180.289537037018	-0.167073500410178	0.472280201933267	180.289537037018	0.0557111063193491	0.817541977723574	1
ZNF597	101.857721548306	0.204811582371428	0.472310683364033	101.857721548306	0.08107300238238	0.711358086767889	1
SNORD2	20.8672136589659	0.249837571552252	0.472713505269609	20.8672136589659	0.144135988701334	0.256092058380754	1
TNNI3	212.517526591582	0.153349752164265	0.472856996248506	212.517526591582	-0.689958798954742	0.000741458446477312	1
BACE2	273.866247586583	0.147037627099027	0.472955869696831	273.866247586583	0.0391384962858578	0.87544728208474	1
GBA2	525.355338369999	0.110528393560782	0.47300140817288	525.355338369999	-0.0475898130576413	0.818446385222112	1
REEP1	182.55364324141	-0.171864196605909	0.473001883685283	182.55364324141	-0.155238825822253	0.446403540634771	1
AGAP4	64.8321611988285	0.227428463829977	0.473545881012801	64.8321611988285	0.0943534893536995	0.630898257036167	1
ST6GAL1	294.987225059985	0.142247532572471	0.473699032554837	294.987225059985	0.0431115298882889	0.859909076809243	1
TPT1-AS1	242.65413697367	0.148544612231295	0.473772705830357	242.65413697367	-0.0754747776898517	0.732607391456243	1
ATF2	683.27142768852	-0.105498330287006	0.474172829337657	683.27142768852	0.0674728280432353	0.714053177903917	1
CAMK2G	575.31234824032	-0.113718034707732	0.474202377665051	575.31234824032	0.00128314665638214	0.995303414128844	1
AC084123.1	31.5833637000621	-0.249472084957878	0.474603094621175	31.5833637000621	0.0284830594534301	0.881563113972474	1
PHPT1	803.484977007494	0.0953529410966186	0.474930537527335	803.484977007494	-0.367848680329644	0.00183408504982576	1
ST3GAL6-AS1	30.7285550778787	-0.249181992644788	0.47536468008625	30.7285550778787	0.00822475907927289	0.971001556668953	1
HYKK	54.2644862860057	-0.232038936509654	0.475399859359172	54.2644862860057	-0.121375145677104	0.508564542238094	1
GNB3	34.1226994872785	-0.247389322090316	0.475532049526373	34.1226994872785	0.00265537519403523	0.990905528085291	1
AC138866.2	30.0482784838468	-0.24867031119824	0.475841739067571	30.0482784838468	-0.217406873084377	0.150250242685903	1
IL12A	23.7028670105031	-0.246706802517947	0.475898240498096	23.7028670105031	0.210518710380627	0.143461428538075	1
TRIM27	774.116029530197	0.0984877721025099	0.477113221050199	774.116029530197	-0.024846096554346	0.910533748568347	1
AC083799.1	60.0907729966336	0.231777368300821	0.477116166523966	60.0907729966336	0.36966688579771	0.12650779762611	1
CLEC16A	365.301135371965	0.131191505898618	0.477281371478656	365.301135371965	0.119107793912568	0.528128474795467	1
OTUD6B	493.877760791196	-0.126618018652307	0.47785775795629	493.877760791196	0.269411875779641	0.0914344866661706	1
TNFRSF11A	73.3401798714192	0.219816309266015	0.47785775795629	73.3401798714192	-0.0627300372199639	0.765958613409794	1
ZNF487	62.4437278258744	0.22810817535415	0.47841622099518	62.4437278258744	0.00915629483917028	0.973147278974844	1
OXLD1	327.671955002228	-0.132999388789023	0.478504011165694	327.671955002228	-0.222542302322021	0.197112641578387	1
MRPL57	373.660729633476	-0.133146814467281	0.47866792577819	373.660729633476	-0.134903190992711	0.469790784047161	1
EGFR	2013.43339548497	-0.0699310550098049	0.478679778642263	2013.43339548497	0.372469931448066	4.29087984351822e-06	1
TLE2	366.313468722571	0.135481803239837	0.47873341225673	366.313468722571	-0.125527499770267	0.512204695525121	1
AC011479.2	2474.10113856714	0.064853936109451	0.478817333302233	2474.10113856714	0.079290966487353	0.473139025361264	1
GUK1	920.026246691476	-0.0904299513014678	0.478817333302233	920.026246691476	-0.117515629791068	0.401217494581667	1
AC090004.1	178.840779999784	0.179977436447626	0.478932284044524	178.840779999784	-0.0484611459325024	0.844527748239692	1
EXOC2	608.471796038553	0.106265399175601	0.478932284044524	608.471796038553	0.103375310880189	0.533609063553887	1
AC004918.5	29.5655465124501	0.248328562784759	0.479270389571592	29.5655465124501	0.202212272005011	0.194844762965222	1
LMTK2	792.318508836598	0.0927958027449279	0.479270389571592	792.318508836598	0.198727216821074	0.120257681274746	1
USP21	210.460706241583	0.157517391606179	0.479378577992504	210.460706241583	0.0377379604097422	0.883443896646456	1
ZC3HAV1L	102.448988230141	-0.20499832515795	0.479464355905042	102.448988230141	-0.0639654310192195	0.775759545215828	1
AZIN2	96.95761670593	0.204289271433956	0.479496260494403	96.95761670593	-0.340909984950326	0.140766298775955	1
PECR	195.031400758442	0.162450999754107	0.479566635991412	195.031400758442	-0.313880167603825	0.12087693581489	1
MADD	791.529432078996	-0.0958570793102732	0.47981098748842	791.529432078996	-0.121044997106131	0.415333123121695	1
RILP	97.3946689376606	0.210376977820707	0.47981098748842	97.3946689376606	0.0222873691965813	0.93192718011291	1
C2orf27A_1	95.0302467047422	0.199717965276596	0.480072020857257	95.0302467047422	-0.0538361845227264	0.817541977723574	1
ZNF830	198.296076418568	-0.159769765650293	0.480101171309007	198.296076418568	0.00401908655610628	0.989325321709632	1
OR2A7	48.7821948968803	-0.236061591570187	0.480444939431541	48.7821948968803	0.0816415870665422	0.665209524384208	1
TRAPPC2L	669.200871609973	0.106965657832821	0.480602360375548	669.200871609973	-0.166646453502901	0.27476289876433	1
NPEPPSP1	77.3735039759934	0.224069933895143	0.48068739441681	77.3735039759934	-0.375590758928959	0.12303004660717	1
EMX1	28.7427492249307	0.246733873778691	0.480815397419921	28.7427492249307	-0.271019852557048	0.111324595627288	1
AC113189.2	48.5791827841334	0.232709198843212	0.480881338592604	48.5791827841334	0.121913959024065	0.497726175085645	1
