Cobi_24_1_S54	Cobi_24_2_S55	TNF_24_1_S58	TNF_24_2_S59	UT_24_1_S52	UT_24_2_S53
AL109827.1	997.858815227651	1005.15465353102	856.837265127118	788.581422175679	900.457830841316	864.278804557652
RN7SKP271	0	0	0	0	0	0
RNU6-759P	1.05929810533721	0	1.0526256328343	0	0	1.67010397015971
RBM12	1718.18152685695	1789.51173672573	2276.82924382059	2098.95517125293	1723.91474053423	1966.54742486306
NFS1	239.401371806209	243.928744371545	223.156634160871	199.28823984331	182.084531186222	190.391852598207
ROMO1	374.991529289372	402.692711613369	372.629474023341	361.076004447288	425.769799291166	405.835264748811
RBM39	2403.54740101013	2271.06072345921	2402.09169412787	2502.88886168802	2315.46299359196	2307.24863477564
RPF2P1	2.11859621067442	4.20566800640594	13.6841332268459	8.57153719756173	8.15303870983083	5.845363895559
AL357374.1	0	0	0	0	0	0
PHF20	900.403389536628	890.550200356459	1206.30897522811	1106.79974063516	1024.56519786874	1122.30986794733
COX7BP2	0	0	0	0	0	0
AL078461.1	0	0	0	0	0	0
HIGD1AP16	0	0	0	1.07144214969522	0	0
RNU4-40P	0	0	0	0	0	0
RNU6-937P	0	0	0	0	0	0
SCAND1	292.36627707307	278.625505424394	184.209485746002	190.716702645748	243.685268104944	202.917632374405
CNBD2	14.8301734747209	19.9769230304282	32.6313946178632	34.2861487902469	36.2357275992481	39.2474432987533
NORAD	8382.22590753333	8368.22791574623	7910.48163074975	8364.74886267055	5473.40665386643	5707.58031802082
AL035420.1	0	0	0	1.07144214969522	0.905893189981203	0
AL035420.3	0	0	0	0	0	0
HMGB3P2	0	0	0	0	0	0
AL035420.2	0	0	0	0	0	0
EPB41L1	985.147237963604	1084.01092865113	494.73404743212	606.436256727492	691.196503955658	713.969447243278
AL121895.1	0	0	0	0	0	0.835051985079857
AL121895.2	3.17789431601163	3.15425100480446	2.1052512656686	0	1.81178637996241	0.835051985079857
AAR2	335.797499391895	377.458703574933	384.208355984519	343.932930052164	397.687110401748	355.732145644019
DLGAP4	719.263413523965	698.140889063387	586.312477488704	581.793087284502	672.172746966053	591.216805436539
DLGAP4-AS1	2.11859621067442	4.20566800640594	4.21050253133719	3.21432644908565	2.71767956994361	0.835051985079857
MYL9	867.565148271174	910.527123386887	412.629248071045	396.43359538723	511.82965233938	420.866200480248
AL050318.1	0	0	0	0	0	0
TGIF2	197.029447592721	205.02631531229	402.102991742702	454.291471470772	221.037938355414	228.804243911881
TGIF2-RAB5IF	523.293264036581	482.600403735082	697.890794569139	687.865860104329	610.572010047331	541.113686331747
RAB5IF	549.775716670011	508.885828775119	710.522302163151	714.651913846709	641.372378506692	578.691025660341
SLA2	0	1.05141700160149	1.0526256328343	1.07144214969522	0.905893189981203	5.01031191047914
HNRNPA3P2	0	0	0	0	0	0
NDRG3	820.956031636337	835.876516273181	716.838055960157	677.151438607376	732.867590694794	746.536474661392
AL031662.1	0	1.05141700160149	1.0526256328343	1.07144214969522	0	0.835051985079857
DSN1	114.404195376419	152.455465232215	628.417502802076	608.579141026883	527.22983656906	577.855973675261
SOGA1	765.872530158802	768.585828170686	690.522415139299	626.793657571701	636.842912556786	642.99002851149
RN7SL156P	0	0	0	0	0	0
TLDC2	2.11859621067442	9.46275301441337	0	0	0.905893189981203	0.835051985079857
SAMHD1	585.791852251476	643.467204980109	475.786786041103	495.00627315919	461.099633700432	455.103331868522
RBL1	177.962081696651	190.306477289869	563.154713566349	576.435876536026	529.041622949023	551.134310152706
RPS3AP3	0	1.05141700160149	0	0	0	0
RPS27AP3	1.05929810533721	0	0	0	0	0
AL136172.1	1.05929810533721	0	1.0526256328343	1.07144214969522	0	0
MROH8	15.8894715800581	24.1825910368342	10.526256328343	12.8573057963426	20.8355433695677	17.536091686677
AL031659.1	0	0	0	0	0.905893189981203	0
RPN2	4080.41630175893	4360.22630564136	3559.9798902456	3535.75909399421	3788.44532050139	3731.84732132188
GHRH	0	0	0	0	0	0
MANBAL	382.406616026732	386.921456589347	527.365442049983	562.507128589988	461.099633700432	464.288903704401
AL034422.1	2.11859621067442	0	1.0526256328343	1.07144214969522	0	0.835051985079857
SRC	728.797096472	667.649796016944	686.311912607962	728.580661792747	683.949358435809	675.557055929604
RPL7AP14	0	0	0	0	0	0
BLCAP	517.996773509895	573.02226587281	310.524561686118	325.718413507346	321.592082443327	266.381583240474
NNAT	0	0	0	0	0	0
AL109614.1	2.11859621067442	1.05141700160149	0	1.07144214969522	1.81178637996241	0
PPIAP3	1.05929810533721	0	0	1.07144214969522	0.905893189981203	0
LINC01746	0	0	0	0	0	0
GLRXP1	0	0	0	0	0	0
LINC00489	0	0	0	0	0	0
AL162293.1	0	0	0	0	0	0
CTNNBL1	346.390480445267	378.510120576535	435.787011993399	372.861868093935	438.452303950902	424.206408420567
VSTM2L	2.11859621067442	4.20566800640594	0	1.07144214969522	2.71767956994361	0.835051985079857
RN7SKP185	0	0	0	0	0	0
TTI1	298.722065705093	305.962347466032	556.838959769344	484.291851662238	451.134808610639	451.763123928203
RPRD1B	537.064139405965	495.2174077543	612.628118309561	613.936351775359	557.12431183844	549.464206182546
RN7SL237P	0	0	0	0	0	0
AL031651.1	0	0	0	0	0	0
TGM2	186.436466539349	176.63805626905	231.577639223546	222.859967136605	185.708103946147	164.505241060732
KIAA1755	0	1.05141700160149	1.0526256328343	1.07144214969522	0	1.67010397015971
AL031651.2	0	0	0	0	0	0
AL359555.3	0	0	0	0	0	0
AL359555.4	0	0	0	0	0	0
AL359555.2	0	0	0	0	0	0
AL359555.1	0	1.05141700160149	0	0	0	0
BPI	0	0	0	0	0	0
LBP	0	0	0	0	0	0
AL391095.3	0	0	0	0	0	0
AL391095.2	8.47438484269767	13.6684210208193	6.31575379700579	8.57153719756173	4.52946594990602	6.68041588063886
AL391095.4	1.05929810533721	2.10283400320297	2.1052512656686	1.07144214969522	1.81178637996241	1.67010397015971
SNHG17	144.06454232586	171.380971261042	281.051043966758	257.146115926852	275.391529754286	213.773308180443
AL391095.5	5.29649052668604	8.41133601281189	8.42100506267438	8.57153719756173	9.96482508979324	9.18557183587843
SNORA71B	4.23719242134884	14.7198380224208	6.31575379700579	8.57153719756173	7.24714551984963	3.34020794031943
SNORA71A	2.11859621067442	1.05141700160149	4.21050253133719	4.28576859878086	8.15303870983083	1.67010397015971
SNORA71C	3.17789431601163	3.15425100480446	9.47363069550868	12.8573057963426	11.7766114697556	8.35051985079857
SNORA71D	1.05929810533721	1.05141700160149	2.1052512656686	0	0.905893189981203	0.835051985079857
AL391095.1	0	0	0	0	0	0
SNHG11	82.6252522163023	71.4963561089011	69.4732917670637	73.9295083289699	67.9419892485902	58.45363895559
SNORA71E	1.05929810533721	0	1.0526256328343	0	0	0.835051985079857
SNORA60	5.29649052668604	0	2.1052512656686	2.14288429939043	1.81178637996241	2.50515595523957
RALGAPB	961.842679646186	1014.61740654543	1227.36148788479	1152.87175307205	1036.3418093385	993.71186224503
MIR548O2	0	0	0	0	0	0
RPS3P2	1.05929810533721	2.10283400320297	3.15787689850289	1.07144214969522	0.905893189981203	0.835051985079857
ADIG	1.05929810533721	0	0	0	0	0
ARHGAP40	38.1347317921395	44.1595140672624	51.5786560088806	53.5721074847608	46.2005526890414	40.0824952838331
AL035419.1	0	0	2.1052512656686	0	0	0.835051985079857
AL133519.1	0	0	0	0	0	0
SLC32A1	5.29649052668604	4.20566800640594	0	0	1.81178637996241	0.835051985079857
ACTR5	516.937475404558	500.474492762307	266.314285107077	250.717463028681	283.544568464117	282.247570956992
RN7SKP173	55.0835014775349	42.0566800640594	32.6313946178632	39.643359538723	18.1178637996241	28.3917674927151
PPP1R16B	2.11859621067442	6.30850200960892	0	2.14288429939043	1.81178637996241	0
RN7SL116P	0	0	0	0	0	0
FAM83D	395.118193290779	391.127124595753	950.520946449371	1011.44138931228	945.752490340376	960.309782841836
AL023803.2	1.05929810533721	2.10283400320297	6.31575379700579	9.64297934725694	1.81178637996241	5.01031191047914
AL023803.1	1.05929810533721	0	0	1.07144214969522	2.71767956994361	0
DHX35	139.827349904512	153.506882233817	165.262224354985	148.930458807635	163.060774196617	177.03102083693
AL023803.3	1.05929810533721	0	0	0	0.905893189981203	0
NPM1P19	0	0	0	1.07144214969522	0	1.67010397015971
LINC01734	0	0	0	0	0	0
AL035251.1	0	0	0	0	0	0
ATG3P1	0	0	1.0526256328343	0	0	0
RN7SL680P	0	0	0	0	0	0
AL132981.1	0	0	0	0	0	0
AL118523.1	0	2.10283400320297	0	0	0	0
HSPE1P1	0	0	0	0	0	0
LINC01370	0	0	0	0	0	0
AL133419.1	0	0	0	0	0	0
AL009050.1	0	0	0	0	0	0
MAFB	4.23719242134884	2.10283400320297	1.0526256328343	0	3.62357275992481	0.835051985079857
AL035665.1	0	0	1.0526256328343	4.28576859878086	9.05893189981203	3.34020794031943
AL035665.2	0	0	0	0	0	0
RNA5SP484	0	0	0	0	0	0
RNU2-52P	0	0	0	0	0	0
TOP1	2670.4905235551	2798.87205826316	4801.02551135723	4652.20181397663	5966.2125492162	5817.80718005136
PLCG1-AS1	5.29649052668604	1.05141700160149	2.1052512656686	1.07144214969522	2.71767956994361	10.8556758060381
PLCG1	559.309399618046	501.525909763909	433.681760727731	429.648302027782	491.900002159793	489.340463256796
MIR6871	1.05929810533721	1.05141700160149	0	0	0	0
ZHX3	197.029447592721	205.02631531229	274.735290169752	279.646401070451	256.367772764681	245.505283613478
AL022394.1	0	0	0	1.07144214969522	1.81178637996241	0.835051985079857
RPL23AP81	0	0	0	0	0	0
RN7SL615P	0	0	0	0	0.905893189981203	0
ADI1P1	0	0	0	0	0	0
LPIN3	420.541347818872	392.178541597354	231.577639223546	218.574198537824	288.074034414023	278.072311031592
EMILIN3	0	1.05141700160149	0	0	0	0
AL031667.1	0	0	0	0	0	0
CHD6	1005.27390196501	1045.10849959188	665.259399951276	628.936541871092	724.714551984963	796.639593766184
AL031667.2	1.05929810533721	0	2.1052512656686	0	0.905893189981203	0
AL031667.3	1.05929810533721	2.10283400320297	1.0526256328343	0	0.905893189981203	0.835051985079857
RPL12P11	0	0	0	0	0	0
RNU6-1018P	0	0	0	0	0	0
AL133229.1	0	0	0	0	0	0
AL049812.2	0	0	0	0	0	0
AL049812.1	0	0	0	0	0	0
AL049812.3	0	0	0	0	0	0
PTPRT	0	0	0	0	0	0
AL035666.1	0	0	0	0	0	0
AL031656.1	0	0	0	0	0	0
AL031676.1	0	0	0	0	0	0
RN7SKP100	0	0	0	0	0	0
AL021395.1	0	0	0	0	0	0
RN7SL666P	0	0	0	0	0	0
PPIAP21	0	0	0	0	0	0
AL021395.2	0	0	0	0	0	0
AL031681.2	0	0	0	0	0	0
RNU6-743P	0	0	0	0	0	0
EIF4EBP2P1	0	0	0	0	0	0
AL031681.1	0	0	0	0	0	0
SRSF6	4525.32150600056	4582.07529297928	4812.60439331841	4728.27420660499	4379.99357355912	4672.95090850688
AL031681.3	1710.76644011959	1716.96396361523	1636.83285905733	1584.66293939922	1717.57348820436	1626.68126693556
RNU6-1251P	0	0	0	0	0	0
L3MBTL1	229.867688858174	208.180566317094	154.735968026642	168.216417502149	163.966667386598	178.701124807089
Z98752.2	0	0	0	0	0	0
Z98752.3	32.8382412654535	21.0283400320297	7.36837942984008	13.9287479460378	15.4001842296805	9.18557183587843
Z98752.1	0	0	0	0	0	0
SGK2	50.846309056186	37.8510120576535	16.8420101253488	15.000190095733	32.6121548393233	15.0309357314374
Z98752.4	0	0	1.0526256328343	1.07144214969522	0	0
IFT52	448.083098557639	448.955059683835	324.208694912964	328.932739956431	347.862984952782	343.206365867821
RPL27AP	0	0	0	0	0	0
MYBL2	309.315046758465	283.882590432401	2082.09350174624	2025.02566292396	1736.59724519397	1659.24829435368
GTSF1L	0	0	0	0	0	0
RNU6-639P	0	0	0	0	0	0
LINC01728	0	0	0	0	0	0.835051985079857
TOX2	101.692618112372	123.015789187374	246.314398083226	243.217367980814	394.969430831805	325.670274181144
RN7SL443P	0	0	1.0526256328343	0	0.905893189981203	0.835051985079857
JPH2	59.3206938988837	46.2623480704654	1.0526256328343	4.28576859878086	0.905893189981203	0
AL035447.1	0	0	0	1.07144214969522	0	0
OSER1	403.592578133477	404.795545616572	463.155278447091	457.505797919857	441.169983520846	424.206408420567
OSER1-DT	87.9217427429883	98.8331981505397	68.4206661342294	84.6439298259221	103.271823657857	92.6907703438641
GDAP1L1	0	0	1.0526256328343	0	0	0.835051985079857
FITM2	217.156111594128	217.643319331508	192.630490808676	177.859396849406	218.32025878547	193.732060538527
R3HDML	0	1.05141700160149	0	0	0	0
AL117382.1	0	0	0	0	0	0
AL117382.2	1.05929810533721	0	3.15787689850289	2.14288429939043	3.62357275992481	5.845363895559
HNF4A	255.290843386267	226.054655344319	134.73608100279	159.644880304587	155.813628676767	161.165033120412
HNF4A-AS1	0	0	0	0	0	0
AL117382.3	0	0	0	0	0	0
MIR3646	0	0	0	0	0	0
LINC01620	0	0	0	0	0	0
RPL37AP1	65.676482530907	93.5761131425323	83.1574249939095	96.4297934725694	103.271823657857	106.051602105142
TTPAL	550.835014775349	570.919431869607	447.365893954577	471.434545865895	430.299265241072	415.855888569769
SERINC3	1605.89592769121	1671.75303254636	1799.98983214665	1758.23656764985	1795.48030254274	1848.8050949668
PKIG	256.350141491605	211.334817321899	146.314962963967	167.144975352454	207.449540505696	201.247528404246
ADA	245.757160438232	250.237246381154	273.682664536917	255.003231627461	242.779374914962	229.639295896961
LINC01260	4.23719242134884	12.6170040192178	3.15787689850289	4.28576859878086	4.52946594990602	4.17525992539928
AL139352.1	10.5929810533721	15.7712550240223	4.21050253133719	4.28576859878086	8.15303870983083	5.845363895559
KCNK15-AS1	14.8301734747209	14.7198380224208	3.15787689850289	4.28576859878086	12.6825046597368	10.0206238209583
CCN5	4.23719242134884	3.15425100480446	0	0	0	0
KCNK15	0	0	0	0	0	0
AL118522.1	0	0	0	0	0	0
RIMS4	2.11859621067442	2.10283400320297	0	0	0.905893189981203	0.835051985079857
PGBD4P2	0	0	0	0	0	0
AL008725.1	0	0	0	1.07144214969522	0	0
YWHAB	4481.89028368173	4636.74897706255	4843.1305366706	4736.84574380255	4537.61898861585	4672.95090850688
PABPC1L	224.571198331488	225.003238342718	404.20824300837	488.577620261018	661.302028686278	412.515680629449
TOMM34	657.824123414407	632.953034964095	771.57458886754	715.723355996404	745.55009535453	689.752939675962
STK4-AS1	6.35578863202325	4.20566800640594	10.526256328343	13.9287479460378	9.05893189981203	3.34020794031943
STK4	919.470755432697	957.840888458954	1192.62484200126	1194.65799691017	1167.69632188577	1155.71194735052
AL109839.1	0	0	0	0	0	0
KCNS1	0	0	0	0	0	0
WFDC5	0	2.10283400320297	0	0	0	0
WFDC12	0	2.10283400320297	0	0	0.905893189981203	0
AL049767.1	2.11859621067442	4.20566800640594	0	1.07144214969522	0	0
PI3	0	0	0	0	0	0
SEMG1	0	0	0	0	0	0
SEMG2	0	0	0	0	0	0
AL035660.1	0	0	0	0	0	0
AL035660.2	0	0	0	0	0.905893189981203	0
SLPI	9.53368294803488	4.20566800640594	2.1052512656686	4.28576859878086	5.43535913988722	4.17525992539928
MATN4	12.7115772640465	5.25708500800743	10.526256328343	17.1430743951235	7.24714551984963	8.35051985079857
RBPJL	0	2.10283400320297	0	0	1.81178637996241	0.835051985079857
SDC4	1685.3432855915	1681.21578556078	8149.42764940313	9379.40457843192	1986.62376562878	2059.23819520693
AL021578.1	5.29649052668604	0	5.26312816417149	6.4286528981713	6.34125232986842	3.34020794031943
SYS1	191.732957066035	219.746153334711	306.314059154781	341.790045752774	268.144384234436	268.051687210634
SYS1-DBNDD2	349.568374761279	374.304452570129	457.89215028292	500.363483907666	444.793556280771	454.268279883442
TP53TG5	2.11859621067442	0	0	2.14288429939043	0	0
NDUFB4P10	0	0	0	0	0	0
DBNDD2	319.908027811837	350.121861533295	410.523996805376	458.577240069552	402.216576351654	419.196096510088
PIGT	1043.40863375715	1134.478944728	798.942855321232	862.510930504649	933.975878870621	858.433440662093
MIR6812	0	1.05141700160149	0	0	0.905893189981203	0
AL031663.3	0	0	0	0	0	0
WFDC2	5.29649052668604	3.15425100480446	1.0526256328343	3.21432644908565	5.43535913988722	1.67010397015971
AL031663.2	0	0	0	0	0	0
RPL5P2	0	0	0	0	0	0
SPINT3	0	0	0	0	0	0
WFDC6	0	0	0	0	0	0
EPPIN-WFDC6	0	0	0	0	0	0
AL031663.1	0	0	0	0	0	0
HSPD1P21	0	0	0	0	0	0
EPPIN	0	0	0	0	0	0
WFDC8	0	0	0	0	0	0
RNA5SP485	0	0	0	0	0	0
CCNB1IP1P2	0	0	0	0	0	0
WFDC9	0	0	0	0	0	0
WFDC10A	0	1.05141700160149	0	0	0	0
RPS2P7	11.6522791587093	11.5655870176163	13.6841332268459	22.5002851435995	9.96482508979324	16.7010397015971
WFDC11	0	0	0	0	0	0
WFDC10B	1.05929810533721	1.05141700160149	11.5788819611773	11.7858636466474	6.34125232986842	2.50515595523957
WFDC13	1.05929810533721	0	0	0	0	0
MIR3617	0	1.05141700160149	0	2.14288429939043	0	0
SPINT4	0	0	0	0	0	0
HNRNPA1P3	0	0	1.0526256328343	0	0	1.67010397015971
WFDC3	5.29649052668604	10.5141700160149	41.0523996805376	36.4290330896373	15.4001842296805	15.8659877165173
SPINT5P	0	0	0	0	0	0
RNU6ATAC38P	0	0	0	0	0	0
DNTTIP1	323.085922127849	293.345343446815	1232.62461604896	1352.15999291536	836.139414352651	883.485000214489
UBE2C	241.519968016884	267.059918406777	2170.51405490432	2213.59948127032	1801.82155487261	1867.17623863856
TNNC2	0	0	2.1052512656686	1.07144214969522	0	0.835051985079857
SNX21	167.369100643279	148.24979722581	125.262450307281	122.144405065255	127.73093978735	117.74232989626
ACOT8	106.989108639058	108.295951164953	102.104686384927	99.6441199216551	116.860221507575	108.556758060381
AL008726.2	0	0	0	0	0	0.835051985079857
ZSWIM3	23.3045583174186	26.2854250400372	34.7366458835318	39.643359538723	38.0475139792105	35.9072353584339
ZSWIM1	181.139976012663	177.689473270651	165.262224354985	155.359111705806	142.225230827049	158.659877165173
SPATA25	1.05929810533721	1.05141700160149	1.0526256328343	1.07144214969522	1.81178637996241	0
NEURL2	5.29649052668604	3.15425100480446	1.0526256328343	5.35721074847608	2.71767956994361	4.17525992539928
CTSA	1657.80153485273	1683.31861956398	1121.04629896853	1161.44329026961	1086.16593478746	1134.00059573845
AL008726.1	0	0	0	1.07144214969522	0	0.835051985079857
PLTP	64.6171844255697	44.1595140672624	41.0523996805376	45.0005702871991	54.3535913988722	43.4227032241526
AL162458.1	16.9487696853953	14.7198380224208	7.36837942984008	4.28576859878086	10.8707182797744	7.51546786571871
PCIF1	411.007664870837	398.487043606963	354.734838265158	368.576099495154	456.570167750526	450.928071943123
ZNF335	277.536103598349	280.728339427597	339.998079405478	357.861677998202	322.497975633308	288.092934852551
FTLP1	0	0	0	0	0	0
MMP9	10.5929810533721	7.3599190112104	11.5788819611773	13.9287479460378	3.62357275992481	3.34020794031943
SLC12A5-AS1	0	1.05141700160149	0	1.07144214969522	1.81178637996241	0
SLC12A5	5.29649052668604	3.15425100480446	3.15787689850289	1.07144214969522	4.52946594990602	3.34020794031943
NCOA5	622.867285938279	665.546962013741	431.576509462062	327.861297806736	490.088215779831	429.216720331047
RPL13P2	0	0	0	2.14288429939043	0	0
CD40	299.78136381043	279.676922425995	254.7354031459	273.21774817228	231.908656635188	246.340335598558
AL031687.1	0	0	0	0	0	0
CDH22	42.3719242134884	49.4165990752698	33.6840202506975	24.64316944299	38.0475139792105	27.5567155076353
SLC35C2	373.932231184035	370.098784563723	542.102200909663	562.507128589988	462.005526890414	414.185784599609
AL133227.1	11.6522791587093	10.5141700160149	2.1052512656686	3.21432644908565	4.52946594990602	6.68041588063886
ELMO2	356.983461498639	382.715788582941	315.787689850289	290.360822567404	301.662432263741	268.886739195714
ZNF663P	0	0	0	0	0	0
AL031686.1	0	0	0	0	0	0
MKRN7P	0	0	0	0	0	0
ZNF840P	0	0	0	0	0	0
ZNF334	0	0	0	0	0	0
OCSTAMP	0	0	0	0	0	0
SLC13A3	10.5929810533721	12.6170040192178	5.26312816417149	3.21432644908565	9.05893189981203	5.845363895559
AL133520.1	2.11859621067442	5.25708500800743	3.15787689850289	4.28576859878086	6.34125232986842	0.835051985079857
TP53RK	226.689794542163	230.260323350725	211.577752199694	208.931219190567	198.390608605884	209.598048255044
AL031055.1	0	0	0	0	0.905893189981203	0
SLC2A10	1.05929810533721	1.05141700160149	1.0526256328343	2.14288429939043	0	0
RN7SKP33	0	0	0	0	0	0
AL354766.1	0	0	0	0	0	0
EYA2	0	0	0	0	0	0
AL354766.2	0	0	0	0	0	0
GAPDHP54	0	0	0	0	0	0.835051985079857
AL121776.1	0	0	0	0	0	0
AL022342.1	0	0	0	0	0	0
MIR3616	0	0	0	0	0	0
ZMYND8	546.597822354	606.667609924057	571.575718629024	608.579141026883	641.372378506692	673.886951959445
AL031666.2	0	0	1.0526256328343	0	0	0
AL031666.3	2.11859621067442	1.05141700160149	1.0526256328343	1.07144214969522	0.905893189981203	0
AL031666.1	0	0	0	0	0	0
LINC01754	0	1.05141700160149	0	0	0.905893189981203	0
RPL35AP	0	0	0	0	0	0
RNU6-497P	0	0	0	0	0	0
RNU6-563P	0	0	0	0	0	0
NCOA3	1189.59177229369	1148.14736574882	834.732126837598	867.868141253125	933.975878870621	909.371611751964
AL034418.1	0	0	0	0	0	0
SULF2	304.018556231779	277.574088422792	78.9469224625723	62.1436446823225	97.83646451797	114.40212195594
AL354813.1	0	0	0	0	0.905893189981203	0.835051985079857
RNU7-173P	0	0	0	0	0	0
SRMP1	0	0	0	0	0	0
RNA5SP486	0	0	0	0	0	0
RNU7-92P	0	0	0	0	0	0
AL357558.2	0	0	0	0	0	0
AL357558.1	0	0	0	0	0	0
AL357558.3	0	1.05141700160149	2.1052512656686	0	1.81178637996241	0.835051985079857
LINC01522	24.3638564227558	24.1825910368342	0	0	9.05893189981203	9.18557183587843
LINC01523	0	0	0	0	0	0
AL139351.2	0	0	0	0	0	0
AL139351.3	0	0	0	0	0	0
AL139351.1	0	0	0	0	0	0
AL136102.1	0	0	0	0	0	0
AL121888.2	0	0	0	0	0	0
AL121888.1	0	0	0	0	0	0
LINC00494	11.6522791587093	5.25708500800743	1.0526256328343	0	2.71767956994361	0.835051985079857
AL137078.1	0	0	0	0	0	0
AL137078.2	0	0	0	0	0	0
AL049541.1	0	0	0	0	0	0
AL049541.2	0	0	0	0	0	0
RNU7-144P	0	0	0	0	0	0
PREX1	325.204518338523	284.934007434003	136.841332268459	145.716132358549	183.896317566184	184.546488702648
AL035106.1	0	0	0	0	0	0
AL133342.1	0	0	0	0	0	0
ARFGEF2	1284.92860177403	1383.66477410756	1318.93991794138	1277.1590424367	1122.40166238671	1155.71194735052
SNAP23P1	2.11859621067442	2.10283400320297	0	0	0.905893189981203	0.835051985079857
CSE1L-AS1	3.17789431601163	4.20566800640594	0	3.21432644908565	2.71767956994361	1.67010397015971
CSE1L	1749.96047001707	1698.0384575864	4866.28830059296	4894.34773980775	3791.16300007134	4059.18769947319
STAU1	1922.62606118703	2055.5202381309	2024.19909194035	2125.74122499531	2079.02487100686	2153.59906952095
ARPC3P1	5.29649052668604	0	0	4.28576859878086	1.81178637996241	3.34020794031943
DDX27	698.077451417221	701.295140068191	742.10107114818	683.580091505548	697.537756285527	612.928157048615
