KDM6A_KO_41_S19	KDM6A_KO_51_S21	KDM6A_KO_54_S22	UT_24_1_S52	UT_24_2_S53
AC018445.4	0	0	2.96234678596083	0.775525350046762	0.715484540552628
AC018445.2	0	0	0	0	0
AC018445.6	2.41875846754986	0	0	0.387762675023381	0.715484540552628
AC068473.3	0	0	0	0	0.357742270276314
AC068473.4	0	0	0	0	0.357742270276314
AC068473.1	0	0	0	0.775525350046762	0
AC068473.5	4.83751693509972	1.97144853320975	14.8117339298042	13.1839309507949	7.15484540552628
CTDP1	140.287991117892	183.344713588507	174.778460371689	171.391102360334	185.668238273407
AC068473.2	0	0	0	0	0
AC021594.1	0	0	0	0	0
AC021594.2	0	0	0	0	0
KCNG2	0	0	0	0	0
AC114341.1	4.83751693509972	1.97144853320975	2.96234678596083	0	0
SLC66A2	174.15060966359	232.630926918751	176.25963376467	191.55476146155	172.78951654346
AC114341.2	0	0	0	0	0.715484540552628
HSBP1L1	133.031715715242	78.8579413283902	102.200964115649	105.859210281383	92.297505731289
TXNL4A	524.87058745832	406.118397841209	453.239058252008	481.601242379039	417.842971682735
AC090360.1	104.006614104644	96.600978127278	122.937391617375	102.757108881196	110.542361515381
RBFA	174.15060966359	167.573125322829	196.996061266396	165.18689955996	165.99241340821
RBFADN	7.25627540264959	5.91434559962926	7.40586696490209	4.65315210028057	4.65064951359208
SLC25A6P4	2.41875846754986	0	0	0	0
ADNP2	570.826998341767	583.548765830087	630.979865409658	584.746113935258	597.787333631721
PARD6G-AS1	4.83751693509972	3.94289706641951	2.96234678596083	3.48986407521043	3.21968043248683
PARD6G	89.4940632993449	134.058500258263	99.238617329688	95.7773807307751	132.364640002236
AC139100.2	2.41875846754986	7.88579413283902	2.96234678596083	1.55105070009352	0.715484540552628
AC139100.1	2.41875846754986	0	0	0	0
WASH5P	19.3500677403989	19.7144853320975	16.2929073227846	24.429048526473	22.1800207571315
AC008993.1	0	0	0	0	0
AC008993.2	0	0	0	0	0
AC008993.3	0	0	0	0	0
MIR1302-11	0	0	0	0	0
FAM138F	0	0	0	0	0
OR4G3P	0	0	0	0	0
OR4G1P	0	0	0	0	0
OR4F17	0	0	0	0	0
WBP1LP11	0	0	0	0	0
OR4F8P	0	0	0	0	0
AC092192.1	0	0	0	0	0
SEPTIN14P19	0	0	0	0	0
CICP19	0	0	0	0	0
AC092299.1	0	0	0	0	0.357742270276314
AC010507.1	0	0	0	0	0
LINC01002	4.83751693509972	1.97144853320975	4.44352017894125	8.53077885051438	8.94355675690785
AC010507.2	0	0	0	1.55105070009352	1.07322681082894
RNU6-1076P	0	0	0	0	0
AC016588.2	12.0937923377493	13.8001397324683	4.44352017894125	5.81644012535071	4.29290724331577
PLPP2	241.875846754986	299.660177047883	318.45227949079	369.537829297282	345.221290816643
MIER2	116.100406442393	110.401117859746	115.531524652473	111.675650406734	104.460742920684
AC016588.1	0	0	0	0	0
THEG	0	0	0	0	0
AC010641.2	0	0	0	0	0
AC010641.1	0	0	0	0	0
C2CD4C	33.8626185456981	25.6288309317268	28.1422944666279	26.7556245766133	36.489711568184
SHC2	14.5125508052992	9.85724266604877	14.8117339298042	4.26538942525719	5.0083917838684
RNA5SP462	0	0	0	0	0
ODF3L2	0	0	1.48117339298042	0.775525350046762	0.357742270276314
MADCAM1	0	0	0	1.55105070009352	1.43096908110526
AC005775.1	0	0	0	1.55105070009352	1.43096908110526
TPGS1	26.6063431430485	41.4004191974049	37.0293348245104	42.2661315775485	37.562938379013
CDC34	391.838871743078	360.775081577385	361.406307887222	361.782575796814	361.319692979077
GZMM	0	0	1.48117339298042	0.387762675023381	0.715484540552628
AC009005.1	29.0251016105983	11.8286911992585	17.774080715765	22.4902351513561	19.6758248651973
BSG	2832.36616550089	2308.56623238862	2917.91158417142	3300.24812712399	3259.3898244875
HCN2	14.5125508052992	21.6859338653073	19.2552541087454	25.9800992265665	25.041958919342
AC005559.1	0	0	0	0	0
POLRMT	420.863973353676	453.433162638244	358.443961101261	521.153035231424	554.14277665801
AC004449.1	0	0	0	0.775525350046762	0
FGF22	0	0	0	4.65315210028057	2.86193816221051
RNF126	268.482189898035	238.54527251838	281.422944666279	325.72064701964	288.698012112985
AC004156.1	0	1.97144853320975	1.48117339298042	3.10210140018705	2.14645362165788
FSTL3	147.544266520542	124.201257592215	162.929073227846	106.63473563143	115.550753299249
PRSS57	0	0	0	0.387762675023381	0
RPS2P52	0	0	0	0	0
PALM	246.713363690086	260.231206383688	315.489932704829	228.004452913748	223.588918922696
MISP	384.582596340428	238.54527251838	331.782840027613	245.066010614777	230.02827978767
AC006273.1	2.41875846754986	0	1.48117339298042	0	0
LINC01836	0	3.94289706641951	4.44352017894125	1.9388133751169	1.43096908110526
PTBP1	2285.72675183462	2040.4492318721	2241.01534357937	2749.23736591577	2725.28061496496
MIR4745	0	0	2.96234678596083	0.775525350046762	0.715484540552628
PLPPR3	0	0	1.48117339298042	0.775525350046762	0.715484540552628
MIR3187	0	0	0	0	0
AZU1	0	0	0	0.387762675023381	0.357742270276314
PRTN3	2.41875846754986	3.94289706641951	1.48117339298042	6.97972815042086	15.7406598921578
ELANE	0	0	0	0	0
CFD	111.262889507294	102.515323726907	105.16331090161	175.268729110568	177.797908327328
MED16	275.738465300684	238.54527251838	309.565239132907	393.579115148732	354.522589843827
RNU6-9	0	1.97144853320975	0	0	0.715484540552628
R3HDM4	553.895689068918	524.405309833795	439.908497715184	345.496543445832	312.309001951222
KISS1R	14.5125508052992	7.88579413283902	13.3305605368238	12.4084056007482	12.8787217299473
ARID3A	106.425372572194	86.7437354612292	84.4268833998838	198.146726936948	203.197609516946
AC005379.1	0	0	0	0	0
AC005391.1	0	0	0	0.387762675023381	0.715484540552628
WDR18	261.225914495385	195.173404787766	257.724170378593	401.334368649199	354.164847573551
AC004528.1	0	0	0	0	0
GRIN3B	4.83751693509972	3.94289706641951	5.92469357192167	2.71433872516367	3.21968043248683
TMEM259	575.664515276867	622.977736494282	539.147115044872	673.156003840589	653.595127794826
AC004528.2	2.41875846754986	1.97144853320975	1.48117339298042	0	0
RNU6-2	0	0	1.48117339298042	0.775525350046762	0
CNN2	1192.44792450208	1068.52510499969	1038.30254847927	1018.2647846114	961.611222502732
AC011558.1	0	0	1.48117339298042	0	0
ABCA7	220.107020547037	244.45961811801	263.648863950514	333.088137845084	303.723187464591
ARHGAP45	137.869232650342	139.972845857893	139.230298940159	122.533005307388	126.283021407539
POLR2E	570.826998341767	500.747927435278	527.297727901029	841.445004800736	756.624901634404
GPX4	1366.59853416567	1092.1824873982	1226.41156938779	1157.08382226977	1093.26037796442
SBNO2	292.669774573533	258.259757850478	257.724170378593	341.618916695599	312.666744221498
STK11	387.001354807978	494.833581835648	472.494312360753	518.826459181284	497.261755684076
HMGB2P1	0	0	4.44352017894125	1.16328802507014	0
CBARP	48.3751693509972	72.9435957287609	81.464536613923	48.4703343779226	48.2952064873024
AC004221.1	0	0	0	0.387762675023381	0.357742270276314
ATP5F1D	319.276117716582	352.889287444546	269.573557522436	470.356124803361	398.88263135809
MIDN	532.12686286097	591.434559962926	540.628288437852	552.174049233294	490.822394819103
CIRBP	1139.23523821598	1015.29599460302	1402.67120315246	1117.91979209241	1060.34808909899
CIRBP-AS1	2.41875846754986	0	5.92469357192167	3.48986407521043	4.65064951359208
FAM174C	106.425372572194	67.0292501291317	96.2762705437271	154.329544659306	122.347856434499
EFNA2	48.3751693509972	65.0578015959219	69.6151494700796	65.9196547539748	60.4584436766971
RPS15P9	0	0	0	0	0
AC005330.1	0	0	0	0	0
PWWP3A	241.875846754986	297.688728514673	226.619529126004	269.882821816273	276.892517193867
AC004623.1	0	0	0	0	0
AC005329.2	2.41875846754986	0	0	0	0
NDUFS7	108.844131039744	118.286911992585	100.719790722668	205.514217762392	167.423382489315
AC005329.3	2.41875846754986	1.97144853320975	0	0.387762675023381	0
AC005329.1	14.5125508052992	15.771588265678	8.8870403578825	19.388133751169	14.6674330813289
GAMT	169.31309272849	124.201257592215	185.146674122552	268.33177111618	261.867341842262
DAZAP1	827.215395902053	634.806427693541	759.841950598954	1210.20730874797	1112.57846055934
RPS15	2399.40839980946	2706.79883609699	2531.32532860353	2784.5237693429	2601.50178944935
AC027307.3	2.41875846754986	9.85724266604877	7.40586696490209	6.97972815042086	9.30129902718416
APC2	4.83751693509972	11.8286911992585	5.92469357192167	15.5105070009352	13.2364640002236
AC027307.2	33.8626185456981	37.4575221309853	29.6234678596083	18.6126084011223	22.1800207571315
C19orf25	99.1690971695443	90.6866325276487	79.9833632209425	153.166256634235	143.812392651078
PCSK4	19.3500677403989	17.7430367988878	19.2552541087454	22.8779978263795	20.3913094057499
REEP6	123.356681845043	112.372566392956	119.975044831414	235.371943739192	204.628578598052
ADAMTSL5	53.212686286097	47.3147647970341	66.6528026841188	60.8787399786708	48.2952064873024
PLK5	0	0	0	0	0.357742270276314
AC027307.1	2.41875846754986	0	0	0	0.715484540552628
MEX3D	285.413499170884	335.146250645658	348.075747350398	313.700004093915	332.700311356972
RN7SL477P	0	0	0	0	0.357742270276314
MBD3	384.582596340428	384.432463975902	354.00044092232	300.128310468097	291.559950275196
AC005943.2	0	0	0	0	0
AC005943.1	595.014583017266	723.52161168798	590.988183799187	632.440922963134	603.153467685865
UQCR11	476.495418107323	621.006287961073	471.013138967773	558.378252033668	540.190828117234
TCF3	614.364650757665	680.149743957365	715.406748809542	809.648465448819	743.030695363904
RNU6-1223P	0	0	0	0	0.357742270276314
AC005619.1	0	0	0	0	0
AC005256.1	9.67503387019945	3.94289706641951	5.92469357192167	41.1028435524784	32.5545465951446
ONECUT3	237.038329819886	228.688029852332	238.468916269847	139.594563008417	147.032073083565
ATP8B3	74.9815124940457	57.1720074630829	97.7574439367075	122.145242632365	108.395907893723
REXO1	280.575982235784	232.630926918751	235.506569483886	289.270955567442	253.639269625907
AC012615.2	0	0	0	0.387762675023381	1.07322681082894
MIR1909	26.6063431430485	13.8001397324683	10.3682137508629	22.1024724763327	20.3913094057499
AC012615.6	0	0	0	0	0
AC012615.3	0	0	0	0	0
KLF16	280.575982235784	281.917140248995	276.979424487338	220.636962088304	237.898609733749
AC012615.4	0	0	0	0	0
AC012615.1	4.83751693509972	5.91434559962926	5.92469357192167	12.4084056007482	14.3096908110526
AC012615.5	0	0	0	0	0
ABHD17A	171.73185119604	218.830787186283	183.665500729572	299.740547793073	266.517991355854
SCAMP4	270.900948365585	246.431066651219	349.556920743378	278.413600666787	242.549259247341
ADAT3	50.7939278185471	29.5717279981463	42.9540283964321	62.4297906787643	54.3768250819997
CSNK1G2	432.957765691425	520.462412767375	559.883542546598	582.031775210095	546.630188982208
CSNK1G2-AS1	0	0	0	0	0
BTBD2	341.044943924531	475.119096503551	472.494312360753	571.562182984463	541.979539468616
AC005306.1	4.83751693509972	1.97144853320975	1.48117339298042	6.59196547539747	4.65064951359208
AC004678.2	0	0	2.96234678596083	0.775525350046762	0
AC004678.1	2.41875846754986	0	1.48117339298042	2.71433872516367	1.78871135138157
AC007136.1	0	0	0	0	0
MKNK2	1453.67383899747	1620.53069429842	792.427765244523	1096.98060764114	886.843088014982
MOB3A	157.219300390741	207.002095987024	219.213662161102	243.514959914683	252.566042815078
IZUMO4	4.83751693509972	1.97144853320975	8.8870403578825	6.59196547539747	5.36613405414471
AP3D1	1378.69232650342	1210.46939939079	1558.1944094154	1098.91942101626	1036.73709926076
DOT1L	203.175711274188	234.602375451961	198.477234659376	295.475158367816	306.227383356525
AC004490.1	0	0	0	0	0
PLEKHJ1	164.475575793391	159.68733118999	148.117339298042	250.882450740127	201.051155895288
MIR1227	0	0	1.48117339298042	0.387762675023381	0
MIR6789	33.8626185456981	17.7430367988878	22.2176008947063	53.1234864782032	46.1487528656445
SF3A2	636.133476965614	540.176898099473	673.93389380609	739.851183944611	666.831591795049
AMH	9.67503387019945	23.6573823985171	20.7364275017258	44.2049449526654	37.9206806492893
MIR4321	0	1.97144853320975	2.96234678596083	8.91854152553776	7.51258767580259
JSRP1	4.83751693509972	3.94289706641951	8.8870403578825	1.16328802507014	1.78871135138157
OAZ1	2365.54578126377	2324.3378206543	2557.98644967718	3120.32624591315	3076.5835243763
AC005258.1	771.583951148406	759.007685285756	899.072249539113	1342.43438093094	1272.13151310257
PEAK3	0	0	0	0	0
LINGO3	0	0	0	0	0
AC104530.1	0	0	0	0.387762675023381	0
AC005258.2	0	0	0	0.387762675023381	0
LSM7	203.175711274188	295.717279981463	238.468916269847	308.271326643588	329.838373194761
SPPL2B	149.963024988091	161.6587797232	148.117339298042	188.452660061363	167.781124759591
TMPRSS9	2.41875846754986	1.97144853320975	0	1.55105070009352	1.78871135138157
TIMM13	145.125508052992	110.401117859746	149.598512691022	297.02620906791	265.444764545025
LMNB2	2014.82580346904	1652.07387082977	2039.57576213403	2686.03204988696	2551.06012934039
MIR7108	0	0	0	0	0.715484540552628
LINC01775	2.41875846754986	3.94289706641951	2.96234678596083	4.26538942525719	5.0083917838684
GADD45B	280.575982235784	175.458919455668	285.866464845221	180.309643885872	154.544660759368
RNU6-993P	0	0	0	0	0
GNG7	106.425372572194	139.972845857893	131.824431975257	110.900125056687	101.241062488197
ELOCP28	0	0	0	0	0
RN7SL121P	0	0	0	0	0
AC092068.2	0	0	0	0.387762675023381	0.357742270276314
MIR7850	0	0	0	0	0
AC092068.1	0	0	0	0	0
AC092068.3	0	0	0	0	1.07322681082894
AC006538.3	0	1.97144853320975	0	1.16328802507014	0.715484540552628
DIRAS1	273.319706833134	266.145551983317	232.544222697926	257.474416215525	234.321187030986
AC006538.2	65.3064786238463	45.3433162638244	75.5398430420013	78.7158230297463	69.7597427038812
AC006538.4	0	0	0	0	0.357742270276314
AC006538.1	2.41875846754986	1.97144853320975	5.92469357192167	6.59196547539747	3.21968043248683
SLC39A3	113.681647974844	126.172706125424	140.71147233314	148.125341858931	130.933670921131
SGTA	447.470316496724	414.004191974048	371.774521638085	550.235235858177	506.920796981537
THOP1	464.401625769574	479.06199356997	373.255695031065	601.419908961264	614.243478064431
ZNF554	36.2813770132479	33.5146250645658	35.54816143153	23.6535231764262	22.8955052976841
ZNF555	43.5376524158975	31.5431765313561	41.4728550034517	39.9395555274082	39.3516497303945
AC006130.1	0	0	0	0	0
AC006130.3	2.41875846754986	0	5.92469357192167	1.16328802507014	1.43096908110526
ZNF556	0	0	0	0.387762675023381	1.78871135138157
AC006130.2	0	0	0	0	0
AC119403.2	0	0	0	0.775525350046762	0
ZNF57	24.1875846754986	43.3718677306146	32.5858146455692	39.1640301773615	38.9939074601182
AC119403.1	9.67503387019945	1.97144853320975	4.44352017894125	6.20420280037409	3.93516497303945
ZNF77	29.0251016105983	49.2862133302439	37.0293348245104	41.8783689025251	33.6277734059735
AC006277.1	0	0	0	0	0
TLE6	14.5125508052992	23.6573823985171	32.5858146455692	38.0007421522913	40.4248765412235
TLE2	188.663160468889	138.001397324683	180.703153943611	170.615577010288	144.527877191631
AC005944.1	0	3.94289706641951	2.96234678596083	0.387762675023381	0.357742270276314
TLE5	1429.48625432197	1202.58360525795	1568.56262316626	1169.87999054554	1178.76078056045
GNA11	703.85871405701	567.777177564409	629.498692016677	695.258476316922	632.488333848523
AC005262.2	0	0	0	0	0
KF456478.1	0	0	0	0.387762675023381	0
AC005262.1	0	0	0	0	0
GNA15	16.931309272849	11.8286911992585	14.8117339298042	4.26538942525719	6.43936086497365
AC005264.1	0	0	0	0	0
S1PR4	0	0	1.48117339298042	0.387762675023381	0
NCLN	280.575982235784	380.489566909483	367.331001459144	502.928189505325	466.85366271059
CELF5	9.67503387019945	11.8286911992585	11.8493871438433	21.7147098013093	17.5293712435394
AC010649.1	0	0	0	0.387762675023381	0
NFIC	747.396366472907	768.864927951804	937.582757756604	794.137958447884	790.96815958093
AC007792.1	0	0	0	0	0
AC005514.1	0	0	0	0	0.357742270276314
SMIM24	0	0	0	0	0
AC005551.1	0	0	0	0	0
DOHH	62.8877201562964	51.2576618634536	56.2845889332559	70.5728068542553	60.8161859469734
FZR1	239.457088287436	208.973544520234	244.393609841769	344.333255420762	305.511898815972
AC005787.1	0	0	0	0	0
MFSD12	445.051558029175	408.089846374419	401.397989497693	339.680103320482	309.447063789012
C19orf71	0	0	2.96234678596083	1.55105070009352	2.14645362165788
AC005786.3	0	1.97144853320975	1.48117339298042	1.16328802507014	0.715484540552628
AC005786.2	0	0	0	0	0
AC005786.4	0	0	0	0	0
AC005786.1	0	0	0	0.387762675023381	0.357742270276314
HMG20B	498.264244315272	559.89138343157	522.854207722087	744.892098719915	721.208416877049
GIPC3	0	0	0	0.387762675023381	0
TBXA2R	4.83751693509972	11.8286911992585	7.40586696490209	13.5716936258183	13.5942062704999
CACTIN-AS1	4.83751693509972	1.97144853320975	2.96234678596083	3.87762675023381	4.65064951359208
CACTIN	147.544266520542	138.001397324683	143.673819119101	186.126084011223	192.107599138381
PIP5K1C	234.619571352337	242.4881695848	262.167690557534	202.024353687181	172.78951654346
AC004637.1	0	0	0	0	0
TJP3	195.919435871539	210.944993053444	228.100702518984	262.903093665852	237.540867463472
APBA3	67.7252370913961	96.600978127278	66.6528026841188	99.6550074810089	83.7116912446575
AC005954.2	0	0	0	0	0
AC005954.1	0	1.97144853320975	2.96234678596083	1.9388133751169	2.14645362165788
MRPL54	157.219300390741	187.287610654927	173.297286978709	207.065268462485	178.871135138157
RAX2	0	0	0	0	0
AC005777.1	0	0	0	0	0
MATK	0	0	0	0	0
ZFR2	0	0	0	0	0
FTLP5	0	0	0	0	0
ATCAY	0	0	1.48117339298042	0	0
RN7SL202P	0	0	0	0	0
NMRK2	0	0	0	0	0
DAPK3	152.381783455641	163.63022825641	171.816113585728	176.432017135638	157.764341191854
MIR637	0	1.97144853320975	2.96234678596083	1.9388133751169	0.715484540552628
EEF2	26896.5941591545	33073.0205931268	26963.2804458155	26246.1044216326	24765.0664021481
SNORD37	4.83751693509972	3.94289706641951	2.96234678596083	3.10210140018705	2.14645362165788
PIAS4	133.031715715242	191.230507721346	159.966726441885	179.146355860802	183.521784651749
ZBTB7A	619.202167692765	581.577317296878	533.22242147295	511.458968355839	518.010807360103
AC016586.1	2.41875846754986	0	0	1.16328802507014	1.78871135138157
MAP2K2	759.490158810657	571.720074630829	753.917257027032	612.665026536942	540.190828117234
AC016586.2	0	0	0	0	0
CREB3L3	0	0	4.44352017894125	3.48986407521043	6.08161859469734
SIRT6	104.006614104644	98.5724266604877	99.238617329688	127.961682757716	119.128176002013
ANKRD24	19.3500677403989	21.6859338653073	25.1799476806671	18.6126084011223	17.5293712435394
EBI3	0	1.97144853320975	4.44352017894125	1.55105070009352	2.5041958919342
AC005578.1	0	0	1.48117339298042	0.775525350046762	0.357742270276314
YJU2	89.4940632993449	110.401117859746	87.3892301858446	115.941039831991	124.136567785881
SHD	2.41875846754986	9.85724266604877	7.40586696490209	7.36749082544424	10.0167835677368
TMIGD2	0	0	0	0.387762675023381	0
FSD1	87.075304831795	100.543875193697	137.749125547179	113.614463781851	105.533969731513
STAP2	0	3.94289706641951	1.48117339298042	5.42867745032733	3.93516497303945
AC104521.1	0	1.97144853320975	0	0	0.357742270276314
MPND	62.8877201562964	49.2862133302439	69.6151494700796	61.2665026536942	57.2387632442102
AC007292.3	0	0	0	0.775525350046762	0.357742270276314
EIF1P6	0	0	0	0	0
AC007292.2	0	1.97144853320975	4.44352017894125	1.9388133751169	0.357742270276314
SH3GL1	510.358036653021	532.291103966634	485.824872897577	508.356866955652	460.414301845616
AC007292.1	0	0	0	3.10210140018705	1.43096908110526
CHAF1A	256.388397560285	203.059198920605	191.071367694474	319.128681544242	347.367744438301
AC011498.3	0	0	0	0	0
UBXN6	355.55749472983	475.119096503551	370.293348245104	442.049449526654	406.752961304169
MIR4746	2.41875846754986	0	0	1.55105070009352	1.07322681082894
AC011498.2	7.25627540264959	3.94289706641951	4.44352017894125	4.26538942525719	3.93516497303945
AC011498.7	4.83751693509972	3.94289706641951	7.40586696490209	15.8982696759586	17.8871135138157
AC011498.6	2.41875846754986	3.94289706641951	4.44352017894125	0.387762675023381	0.357742270276314
AC011498.1	0	1.97144853320975	0	1.55105070009352	1.07322681082894
HDGFL2	360.395011664929	415.975640507258	407.322683069615	528.908288731892	497.619497954353
PLIN4	2.41875846754986	9.85724266604877	7.40586696490209	8.53077885051438	12.520979459671
PLIN5	19.3500677403989	35.4860735977756	25.1799476806671	35.2864034271277	26.1151857301709
AC011498.4	4.83751693509972	15.771588265678	10.3682137508629	13.5716936258183	10.3745258380131
LRG1	4.83751693509972	1.97144853320975	7.40586696490209	5.42867745032733	6.79710313524996
SEMA6B	461.982867302024	439.633022905775	466.569618788831	497.499512054998	463.991724548379
AC011498.5	0	0	0	0	0
TNFAIP8L1	157.219300390741	173.487470922458	159.966726441885	259.025466915618	274.388321301933
MYDGF	645.808510835813	636.777876226751	502.117780220362	588.623740685492	535.897920873918
AC005339.1	2.41875846754986	0	0	0	1.07322681082894
DPP9	399.095147145727	396.261155175161	306.602892346946	456.784431177543	467.211404980866
DPP9-AS1	0	0	0	0	0
AC005594.1	0	0	0	0	0
MIR7-3HG	0	0	0	0	0
MIR7-3	0	0	0	0	0
AC005523.1	2.41875846754986	0	0	1.16328802507014	1.78871135138157
FEM1A	345.88246085963	315.431765313561	282.90411805926	301.67936116819	279.754455356078
AC005523.2	0	1.97144853320975	0	0.775525350046762	0.357742270276314
TICAM1	193.500677403989	120.258360525795	111.088004473531	123.308530657435	112.688815137039
AC027319.1	2.41875846754986	1.97144853320975	0	0.387762675023381	0
PLIN3	1294.03578013918	1279.47009805313	1100.51183098445	1618.90916822262	1554.74790662086
ARRDC5	0	0	0	0	0
UHRF1	326.532393119231	406.118397841209	383.623908781928	673.156003840589	735.160365417825
MIR4747	0	0	0	0	1.07322681082894
KDM4B	333.788668521881	289.802934381834	325.858146455692	463.37639665294	523.734683684524
PTPRS	483.751693509972	567.777177564409	718.369095595502	706.5035938926	692.94677752522
AC022517.1	0	0	0	0	0
RPL32P34	0	0	0	0	0
AC005790.1	0	0	2.96234678596083	0.387762675023381	0
ZNRF4	0	0	0	0	0
TINCR	12.0937923377493	29.5717279981463	26.6611210736475	27.9189126016834	28.9771238923814
SNRPEP4	24.1875846754986	33.5146250645658	29.6234678596083	20.1636591012158	21.4645362165788
SAFB2	244.294605222536	276.002794649366	232.544222697926	200.861065662111	181.733073300367
SAFB	575.664515276867	686.064089556995	620.611651658795	641.747227163695	667.189334065326
RPL36	2646.12176349955	3187.83227820017	2560.94879646314	2534.80460662784	2494.17910836646
MICOS13	116.100406442393	124.201257592215	88.870403578825	105.859210281383	114.119784218144
HSD11B1L	12.0937923377493	19.7144853320975	16.2929073227846	21.3269471262859	18.244855784092
LONP1	1584.28679624516	1397.75701004572	1530.05211494877	1381.98617378333	1280.00184304865
CATSPERD	0	0	0	0.775525350046762	0
PRR22	9.67503387019945	11.8286911992585	13.3305605368238	28.6944379517302	15.3829176218815
AC011499.1	12.0937923377493	17.7430367988878	29.6234678596083	34.5108780770809	30.4080929734867
DUS3L	147.544266520542	118.286911992585	165.891420013807	201.636591012158	175.293712435394
NRTN	12.0937923377493	13.8001397324683	5.92469357192167	18.6126084011223	18.9603403246446
FUT6	0	0	0	0	0
FUT3	26.6063431430485	11.8286911992585	5.92469357192167	9.69406687558452	7.87032994607891
AC024592.2	0	0	0	0	0
FUT5	7.25627540264959	1.97144853320975	0	1.16328802507014	1.07322681082894
AC024592.3	476.495418107323	467.233302370712	463.607272002871	459.88653257773	464.707209088932
NDUFA11	495.845485847722	483.00489063639	482.862526111616	478.111378303829	491.180137089379
