gene  baseMean	log2FoldChange	lfcSE	pvalue	padj
ILDR1	22.6844797748762	0.0258466691293836	0.220867317303901	0.814859376756976	0.901250577527258
RPS17	10512.8095901417	0.0413852606195841	0.153926627326791	0.815055593726812	0.901400107099833
AC040162.1	87.3105314609234	0.0295260024637515	0.172180380652	0.815212458055139	0.901506096001686
AC245033.1	10478.5734115081	0.0287872925682892	0.153277456726777	0.815350038472208	0.90159074543839
SLC25A38	155.802509758224	0.0292077688214831	0.144048374521192	0.81569583243581	0.90183809870083
NAB2	432.832637326297	0.0229975887229547	0.109573551325772	0.815682231461591	0.90183809870083
DIPK2A	94.3605965221925	-0.0301164513170485	0.179599441938608	0.816156215270188	0.901939329263805
AK6	322.615535770891	0.0244450606813895	0.123339866367853	0.816321103875523	0.901939329263805
TRAF3IP2-AS1	12.4894380390297	0.0208682970625475	0.234777249903942	0.815867677462002	0.901939329263805
CPNE3	1472.52346790381	-0.0184022726185655	0.08471575098992	0.815975516160931	0.901939329263805
LGR4	105.321047262394	0.0308550308287133	0.170599589191187	0.816245490708698	0.901939329263805
NGDN	198.374771086424	-0.0280895132802488	0.145924134057741	0.816189402570652	0.901939329263805
METTL9	255.294062288693	-0.027935046721625	0.137381006089651	0.816330887724546	0.901939329263805
SP6	186.125154869004	0.0280647563328901	0.143012481612922	0.816100489614672	0.901939329263805
AC134407.3	31.2976740875854	-0.0254487404196038	0.212644748134928	0.81633690984681	0.901939329263805
CUX1	758.364830818063	-0.0198616027712177	0.0929029516208212	0.816704159888569	0.902277604507811
AL139100.2	35.4799091557042	-0.026703994800629	0.21222322261017	0.816876155929923	0.902384955860648
PMEL	26.1427893326559	0.0260821338220166	0.215159739095237	0.816923504923128	0.902384955860648
ARMCX5	112.42998534231	0.0294385664357075	0.165926689146343	0.817134940455212	0.902551019919575
HPCAL4	91.0060924178012	0.0304973273110975	0.169641477281447	0.817424492374675	0.902803334681024
AC012063.1	6.99311391164414	-0.0167086576907591	0.24256610890545	0.817518231787779	0.902839363035965
AL513175.2	11.554406351711	-0.0184511354742534	0.238007153833422	0.817632791666926	0.902858117738581
PLEKHA8P1	7.70204922506779	-0.0154639975361132	0.241990600355909	0.817657453229538	0.902858117738581
PET100	196.471368176573	-0.0253384230935998	0.14116887104894	0.81780975041453	0.902891302924024
ZNF865	130.581873656583	0.02774587062827	0.156971992663002	0.817801188439375	0.902891302924024
RAB27A	74.8960569527735	0.0292865170088121	0.179820521842263	0.817934462496554	0.902894027798468
MED24	438.486829393145	0.0228716482762353	0.106912852489559	0.817883864057924	0.902894027798468
CIZ1	697.244203374433	0.0211451309051294	0.0968662146246782	0.818637137894354	0.903527299156343
AC004223.3	117.679958203456	0.0289821541482407	0.167883140375262	0.818691639534772	0.903527299156343
CBX8	161.3034905176	0.0282251159054028	0.151979174690181	0.818665201631951	0.903527299156343
PTPN13	176.514434098197	0.0271603693146199	0.143825295781887	0.819350935363338	0.904187361212254
AC000120.2	12.458954758724	0.0209903111422022	0.233482060517878	0.819522984274011	0.904222291185805
AC087721.2	1113.94615535675	-0.0175089575576174	0.0805804931090112	0.8195115305306	0.904222291185805
AC132872.4	9.22833046364382	-0.0176371424987026	0.239362604388925	0.819566223712886	0.904222291185805
KATNBL1P6	13.6598210183135	-0.0200489309586991	0.233986858684383	0.819658485899161	0.904256546206303
EIF3LP1	7.12704475444007	0.0146702589702311	0.241763919164882	0.819943210335794	0.904503106794142
KTN1	1030.91713536328	0.0203626574629324	0.0865320672786805	0.820065901516561	0.904503359755294
NLRC5	36.1646865942803	0.0257592317477087	0.210051644388066	0.820015945781178	0.904503359755294
FCF1P2	8.56657528016352	-0.0169109924150793	0.239865463326462	0.820458118735978	0.904630489678515
ASTN2	17.7282224573393	-0.0226245281695604	0.226492902977944	0.820252820131106	0.904630489678515
MIR6784	6.5483134254674	0.0151575272019408	0.243328795255753	0.820487361272186	0.904630489678515
MPST	300.111793309113	0.0248531988687429	0.128541760248544	0.8204501809663	0.904630489678515
AKAP17A_2	15.2369470659474	0.010603272483795	0.247500715157392	0.82032755237742	0.904630489678515
NCOA1	109.569207191558	0.0279000466958377	0.170907561341898	0.820918126233772	0.904970340352633
ZNF554	41.6473536735259	0.0281754606830074	0.201408706719633	0.820910847773191	0.904970340352633
FARP2	189.074394193413	0.0244839947504735	0.145494567760029	0.821062843655113	0.905026122812518
AL590617.2	9.08085922811605	0.016836751145479	0.240365273124123	0.821091260352922	0.905026122812518
SENP2	286.460304141948	0.0262548531539293	0.125345271918816	0.821366757496071	0.905082805530268
AC239584.1	7.55110454143111	0.0160236034515491	0.240904390413969	0.821353497136908	0.905082805530268
MRPL32	212.128145871272	0.0304054190189616	0.150011002004404	0.821387766784374	0.905082805530268
ZNF746	175.892270444594	-0.0270362767741544	0.140480714296688	0.821284734929539	0.905082805530268
PCBP3	13.7500391597688	-0.0208284874637768	0.231023263612179	0.821459861575419	0.90509473224376
HOOK1	324.141678895381	0.0301924320858272	0.125702299602891	0.821856260734024	0.905463953129699
HPS3	121.5843817845	0.0279853725860162	0.158785058113295	0.822103514708921	0.90554646450609
EPB41L2	599.630269234703	-0.0226927785127497	0.100796176152942	0.822018849299103	0.90554646450609
PAXIP1	152.73314716421	-0.0261308871690427	0.145670748684343	0.822115057913023	0.90554646450609
RNASET2	156.900867956703	0.0277731560283071	0.153377565282002	0.822363432580275	0.905752507163422
SPPL3	253.088057676385	-0.0267819388162015	0.125219482669002	0.822637681430441	0.905987014843098
NOL10	267.677587531159	0.0237973699747763	0.121081170240742	0.822901434601121	0.906159833072033
SNORA6	8.34809738836948	0.0170109343787899	0.239335294653741	0.822917286803501	0.906159833072033
ZNF700	64.8058034196671	-0.0280124557203908	0.183070786977686	0.823019111394433	0.90620440619548
ELF1	252.429214031631	0.0249300608448735	0.126380901769405	0.823145039779161	0.90627551074143
POMK	122.620538246335	0.0278853052987953	0.163208921517305	0.823429674130453	0.906521325551874
ID2-AS1	25.911186986608	-0.0241879067316318	0.220312733649864	0.823498925802561	0.906530004616993
NDUFA13	679.071120667624	-0.023525064490461	0.108588901073084	0.823714703528547	0.906653431823595
ZSWIM9	109.41578035781	0.0302423275880585	0.164179724563837	0.823733801008967	0.906653431823595
AC093909.1	8.28705415870863	-0.0162210690526728	0.241056431927498	0.823829389899707	0.906691085352292
ERMP1	736.207753823373	-0.0162941422927835	0.0916823818337922	0.824050877613732	0.906867284817854
FAM234A	173.677861868638	-0.0285126345619741	0.143668987070268	0.824309598737814	0.907084430315479
SLC16A1-AS1	31.3890019288042	-0.0251832077723192	0.213436666852098	0.82453491243814	0.907197208888441
UNC13D	67.4079088681033	-0.0276195645381618	0.190820094765498	0.824508680047741	0.907197208888441
HNRNPH3	981.835110504699	0.0150002405737823	0.0823938877887131	0.824962209821723	0.907397003982613
KLRC3	10.7140445276974	-0.0175511912073284	0.238679264250958	0.824815794899177	0.907397003982613
P2RX7	7.85705846757169	-0.0174612784318763	0.239602512332985	0.82492998092446	0.907397003982613
WDR59	294.127168603633	0.0260108359014603	0.127618357390018	0.8249218183406	0.907397003982613
EPN2	336.776752906169	0.0229199724524618	0.112454406464876	0.825059872375188	0.907436857622387
CHMP1A	586.017064852334	-0.0185721602190661	0.108637825949025	0.825265760456091	0.907595727624879
ENOX2	83.2821201487818	0.027690079345062	0.178067462739235	0.825379000865135	0.907652691191824
ZNF710	51.2826915014632	-0.0282778167856641	0.199144539746573	0.825711846317172	0.907951123551977
NEK5	14.8963133306282	-0.0205805491452686	0.231051797973476	0.825781617097498	0.907960256625548
FOXN3	195.624947542181	0.026019856635405	0.135963219248104	0.825893086334121	0.908015233055049
STRN4	784.145135078479	0.0166042825245054	0.0881837912794781	0.826048742859145	0.908118778709182
FRG1	128.801086098863	0.0301905102012727	0.156794534342818	0.826171058639371	0.908185658447744
PLAAT3	147.150834342528	-0.0248132234569449	0.147043820964766	0.826827494831382	0.908839627475941
MUC12	21.1446354670141	0.0232004168317879	0.223920721110923	0.827036308932485	0.908971078299302
AQP3	51.8273857136776	0.0277797461680437	0.19809327343903	0.827070150515903	0.908971078299302
MANBAL	303.317344336433	-0.0205107163381131	0.123480569643843	0.827189142706504	0.909034222292849
PLEKHA2	162.085126003972	-0.0225599310339214	0.141543799844544	0.827665874490965	0.909441160279067
AC008770.2	17.7612338644535	0.0214661074834695	0.228172055646544	0.827682572352543	0.909441160279067
JAZF1	12.3801242717127	0.0163279454839078	0.238556865305323	0.827803991242118	0.909506921430165
URI1	573.752778945168	0.0195218854022968	0.0995427637470652	0.827984826665134	0.909637948794984
MAPK4	6.7534026482002	-0.0136557012864384	0.243678481488689	0.828132602945895	0.909664991873644
CLTCL1	51.470865440284	-0.0258181326160369	0.203024415577534	0.8280985541786	0.909664991873644
TRNT1	73.7699254035668	0.0264934925499434	0.178072964793693	0.828375003159885	0.909755722770872
CYP2U1	64.0794897396164	0.0276757891026997	0.189319525307106	0.828544599578148	0.909755722770872
RPL24P4	893.677820449183	-0.0226364341119094	0.110938230392898	0.828408464764689	0.909755722770872
MTCH2	438.685158175641	0.0216298165152312	0.10684774572203	0.828340961366997	0.909755722770872
HSPA2	10.4415128948896	0.0188566363619842	0.235545758483965	0.828584720698573	0.909755722770872
VIPAS39	98.7877387322593	0.027102346871714	0.167981182504093	0.828474234039023	0.909755722770872
CNOT10	173.264989920291	0.0264688894205387	0.142198313834314	0.828844867223729	0.909770870755605
GNL3LP1	8.92546081287695	0.017537937803604	0.238254007827395	0.828839234491023	0.909770870755605
QSOX2	454.278450745811	0.0218583570101596	0.109988748225093	0.828790347300934	0.909770870755605
ST3GAL2	54.1521421084065	-0.0265978632460868	0.19355857352732	0.828840035325546	0.909770870755605
TBC1D7	37.4398897936032	0.0263885094680347	0.203876795705579	0.829018127120914	0.909826381020217
SYNE1	37.2961230827283	-0.0256467537897842	0.205947406521923	0.829018622294349	0.909826381020217
MYO1B	507.786126330431	-0.0174119930875811	0.102883773272398	0.829206318925885	0.909829587994739
SLC4A2	467.247767457952	-0.0220960985016346	0.113838042777954	0.829203244899659	0.909829587994739
YLPM1	535.012565107006	-0.0240787076553622	0.112880548182345	0.829183379032534	0.909829587994739
ZNF192P1	8.28336028761292	0.0212194037704644	0.241069908861274	0.829515186799982	0.910033296651269
RN7SL2	162.767501559906	0.0178199176908336	0.237639121984317	0.829496413029746	0.910033296651269
ARL2-SNX15	305.831613037897	-0.0233032670352899	0.122573221283589	0.829806070512597	0.910196433107304
PRR36	55.4711862886081	-0.0247602373688879	0.197717404934297	0.829848738226995	0.910196433107304
AL009174.1	9.03599072220821	-0.0161437133891705	0.239062143502233	0.82981372695974	0.910196433107304
FMN1	13.1960167160193	-0.0190182871135066	0.232387791897257	0.830045878711947	0.910345067958488
EIF2AK3-DT	6.69765299933074	0.0156229495326137	0.241466729332181	0.830227997632883	0.910477207203634
AC092821.2	8.35283189253078	0.0163122682065172	0.239600923231261	0.830489231870181	0.910696082932693
LRRC27	19.6777771468873	0.02155645252044	0.223446504057289	0.83068603574476	0.910785419479413
ART5	9.08570112833802	0.0173560887721293	0.238136975318604	0.830694012770521	0.910785419479413
IKBKB	109.113474902008	0.0284213460754403	0.170349120913259	0.830854360137567	0.910893617927278
CRACR2B	22.4392267301752	-0.0247512106303125	0.22544333262064	0.831129437266034	0.911127573083032
ARMC9	43.6766456747627	-0.0253054776377212	0.204994937206735	0.831297584375973	0.911244279934838
FAM166C	11.4909793170989	0.0195044418347874	0.234508338546647	0.831452133991944	0.911346065395043
TRMT44	91.3866039863466	0.0304463940791154	0.175590757235603	0.831799732209681	0.91150353304869
HIVEP1	107.727010749898	-0.0264256906268977	0.168300405211784	0.831719393307378	0.91150353304869
MTHFD1L	1013.46270144118	0.0164369757269077	0.0857202818174769	0.83196602600159	0.91150353304869
TWNK	432.933133544798	-0.0207187190750136	0.108183141272361	0.831868622285881	0.91150353304869
PBDC1	74.2719348349619	0.0272465704833558	0.182289106226256	0.831662088701094	0.91150353304869
TMLHE	72.5862481028643	-0.0294981442195377	0.183951004317894	0.83195790945709	0.91150353304869
MYO5B	640.396221172796	0.0207223149289779	0.0945444992087515	0.832138517301182	0.911598607811742
SLC17A7	14.3886383595991	0.0187453099179658	0.232789663094366	0.832176227074285	0.911598607811742
AL158206.1	18.4592887309602	-0.021287339828525	0.225982447027915	0.83242056907627	0.91179865389253
ZNF703	12.2047563089029	0.0187406012959079	0.234804443534858	0.832519438890194	0.91183933797627
TINAGL1	431.165218091259	-0.0220236746829907	0.1140021639414	0.832647065287882	0.91184390602955
AC027309.2	53.7553336742045	-0.0265563448019173	0.194518710281008	0.832586845901398	0.91184390602955
TPPP	77.4241097701042	-0.0268694285341953	0.180103874447684	0.832771993869811	0.911845518749155
MRPL52	147.710340040494	-0.0246168912264612	0.148104246454836	0.832733094318844	0.911845518749155
PRICKLE4	13.9837436830946	0.0169251459111245	0.236760227016969	0.833167356481804	0.91221080565885
PLXNB2	2076.82414066735	-0.0166950210550064	0.0823282438323382	0.833236575580667	0.912218979802684
ABHD11	223.192557522092	-0.0240566111402057	0.13698154688589	0.833399736005565	0.91232999112748
OCIAD2	244.99805580839	0.0250226133907482	0.136570565758728	0.833630006185569	0.912380715028653
CLGN	19.8027446451097	-0.0219170380539789	0.222672903522257	0.833635410837419	0.912380715028653
ZNF184	120.24767461855	0.0282008936520742	0.161976473729802	0.833693128314159	0.912380715028653
CASK	314.876179503185	0.024719186392328	0.117729150811407	0.833555205700837	0.912380715028653
CATSPERB	9.5497469072851	0.0181668425550861	0.236388137065737	0.833837894856664	0.912471544767956
KHDRBS1	1427.10419399778	-0.0158463111147963	0.0758906942078834	0.834012716353459	0.91254992315041
ABHD13	69.9242410255633	-0.0261794032891914	0.180011099884051	0.834033070163396	0.91254992315041
CRYBG2	82.0651994571171	0.0266256519555541	0.17699403239041	0.834122802800748	0.912580509774304
AL627171.4	163.365810484247	0.0176946714804809	0.237662831605499	0.834392515365629	0.912807986149824
TUBA4A	113.493299825899	-0.0262616826232539	0.165903603544651	0.834473514008823	0.91282899503394
MAML1	277.77471486941	0.029537781045899	0.130257462103718	0.83482884073212	0.912947263495326
FBXO3	205.736920452756	-0.0196379802099761	0.14221206943386	0.83480833307491	0.912947263495326
ATP2B1	465.742207751153	0.0213983766634183	0.102632053121527	0.834706935239341	0.912947263495326
KRT13	11.554692105348	-0.01323523942447	0.244056725454238	0.834646535429548	0.912947263495326
AC018638.2	20.3474752290847	0.0218982702233755	0.22442152632468	0.834917266734664	0.912950222403777
AC009084.1	24.5512853329916	-0.0230151052014839	0.216992312668749	0.834955151954714	0.912950222403777
HSPBAP1	34.1984922603955	0.0255610050120566	0.204836359043682	0.835355558289737	0.91318525176171
FAM229B	27.0960113768714	0.0228124556066954	0.220335356490182	0.835285239285216	0.91318525176171
PHOSPHO1	6.8372170160799	0.0163373652787446	0.239217394992966	0.835353518648221	0.91318525176171
RCAN2	11.0845474270716	0.0154277398040489	0.238994210469947	0.835447445190998	0.91321811901446
PMEPA1	12.5398197133856	0.0160865891025289	0.238493875341523	0.835634287199039	0.913354768072824
MAN1B1	448.392514785849	-0.0142503297506296	0.104022198894894	0.836096310802799	0.913656953926539
CD59	922.87809407856	0.0218263764045403	0.0848791489611414	0.83605615411764	0.913656953926539
MLYCD	24.0197292606043	-0.0227840600097964	0.219744363765313	0.836071431839283	0.913656953926539
NOTCH2NLA	31.2299069507946	0.0221777140597407	0.218085145397658	0.836741140446839	0.914232202486475
PTRHD1	84.2030140578731	-0.024412691011324	0.176466987511459	0.837016967367415	0.914232202486475
RPL10A	5321.10231693345	0.0152368110917334	0.0745616266264182	0.837072288564496	0.914232202486475
FRG1HP	61.2469183982953	0.0262397875924425	0.185854806310867	0.837165768008572	0.914232202486475
DENND5A	394.657348207295	-0.0209353956981572	0.108007285066649	0.837234553877378	0.914232202486475
PPP6R3	681.051287655278	0.0208405622286005	0.101189355614012	0.837114072979131	0.914232202486475
