cell_line	tf	cistrome_id	cell_line_file_size	overlaps	odds_ratio	fishers_two_tail	giggle_score
LNCaP	GRHL2	74842	7823	1	1.5082676693023933	1	-0
LNCaP	GRHL2	74841	9174	1	1.2576392616555108	1	-0
LNCaP	FOXP1	51751	59	0	104.73150042625747	1	-0
LNCaP	FOXA1	84345	1055	0	6.0398708149267621	1	-0
LNCaP	FOXA1	68219	48753	9	1.0245997300681784	1	-0
LNCaP	FOXA1	67750	76013	11	1.0071201879139422	1	-0
LNCaP	FOXA1	67735	94229	13	1.0153811844010658	1	-0
LNCaP	FOXA1	33919	1580	0	4.4154077108114098	1	-0
LNCaP	FOXA1	2189	5255	0	1.2617079688734736	1	-0
LNCaP	EZH2	34329	1332	0	5.0431108416490309	1	-0
LNCaP	E2F1	44333	10907	1	1.1198977456594672	1	-0
LNCaP	E2F1	44332	7765	1	1.6208885697254416	1	-0
LNCaP	CTBP1	50248	78	0	72.280277768784998	1	-0
LNCaP	CHD1	69996	291	0	27.262305994464491	1	-0
LNCaP	CCNT1	76473	216	0	21.187272384409585	1	-0
LNCaP	CCNT1	76472	242	0	19.514129645416944	1	-0
LNCaP	ARID1A	88424	6	0	667.57215929850213	1	-0
LNCaP	AR	9262	159	0	37.1335597826087	1	-0
LNCaP	AR	9261	1494	0	4.4078043606565789	1	-0
LNCaP	AR	85858	86	0	57.857115559867133	1	-0
LNCaP	AR	85856	3359	0	1.9251160790403119	1	-0
LNCaP	AR	85854	18818	3	1.2605102695763799	1	-0
LNCaP	AR	83142	8	0	340.72406933788011	1	-0
LNCaP	AR	83108	1580	0	3.9261620166588211	1	-0
LNCaP	AR	83105	118	0	39.745330868920462	1	-0
LNCaP	AR	83103	143	0	38.287421852799092	1	-0
LNCaP	AR	82537	11761	1	1.0011789437104186	1	-0
LNCaP	AR	82536	5731	0	1.0866455292939714	1	-0
LNCaP	AR	81774	2673	0	2.2631114817882536	1	-0
LNCaP	AR	81492	304	0	17.778801727390885	1	-0
LNCaP	AR	76153	117	0	63.774220815813436	1	-0
LNCaP	AR	74840	2400	0	2.9045650203293385	1	-0
LNCaP	AR	74839	2463	0	2.8319286212508721	1	-0
LNCaP	AR	71170	53103	8	1.0523336843138011	1	-0
LNCaP	AR	71169	330	0	25.103306264052978	1	-0
LNCaP	AR	68217	4434	0	1.1541905385260816	1	-0
LNCaP	AR	68074	86766	21	1.0487348793900466	1	-0
LNCaP	AR	67752	41	0	111.90875045670442	1	-0
LNCaP	AR	56254	6087	0	1.0660475011006518	1	-0
LNCaP	AR	55271	25	0	265.22299822939209	1	-0
LNCaP	AR	50046	2	0	2022.2063086104008	1	-0
LNCaP	AR	44331	3663	0	1.804783041467964	1	-0
LNCaP	AR	44322	957	0	6.8460480861129058	1	-0
LNCaP	AR	44318	28489	4	1.110138981364047	1	-0
LNCaP	AR	44314	3688	0	1.8043412398372436	1	-0
LNCaP	AR	40358	73	0	78.50229833413978	1	-0
LNCaP	AR	40356	708	0	9.3813970182418966	1	-0
LNCaP	AR	40354	196	0	29.933516818777832	1	-0
LNCaP	AR	40353	801	0	7.891240568655089	1	-0
LNCaP	AR	40352	178	0	36.104987926674191	1	-0
LNCaP	AR	40350	33	0	176.46772980291863	1	-0
LNCaP	AR	40349	650	0	10.209777599679423	1	-0
LNCaP	AR	40347	378	0	17.276454392701215	1	-0
LNCaP	AR	40346	1446	0	4.5816266833045534	1	-0
LNCaP	AR	40345	470	0	13.99567226502897	1	-0
LNCaP	AR	40344	136	0	45.102068437657522	1	-0
LNCaP	AR	40252	80	0	79.755817624956592	1	-0
LNCaP	AR	39389	141	0	41.722857605994029	1	-0
LNCaP	AR	39378	1696	0	3.9095892103863146	1	-0
LNCaP	AR	37107	163	0	36.438587736260999	1	-0
LNCaP	AR	37104	2778	0	2.3522408196659459	1	-0
LNCaP	AR	37103	177	0	33.635183482283978	1	-0
LNCaP	AR	37098	888	0	7.3975917652237202	1	-0
LNCaP	AR	37092	2419	0	2.7102412758132362	1	-0
LNCaP	AR	37089	1100	0	5.9369069272063761	1	-0
LNCaP	AR	2183	144	0	44.009048416967993	1	-0
LNCaP	AR	2182	74	0	82.869241261722081	1	-0
LNCaP	AR	2173	9441	1	1.3581058236061661	1	-0
LNCaP-abl	SUZ12	34336	453	0	13.384397850310398	1	-0
LNCaP-abl	PAF1	58337	79	0	74.962931585677765	1	-0
LNCaP-abl	AR	88017	38	0	111.56941438782872	1	-0
LN229	SOX4	47591	231	0	16.15808823529412	1	-0
LN229	SOX4	47590	117	0	30.974066929645847	1	-0
LN229	SOX2	2169	34	0	137.95845816587507	1	-0
LIS2	SPI1	50912	244	0	23.125632861840391	1	-0
LIS2	SPI1	50906	180	0	31.064878269347616	1	-0
LCL	DNMT3B	73893	540	0	14.937779805324043	1	-0
LCL	DNMT3B	73892	554	0	14.516543397617568	1	-0
LCL	DNMT3B	73890	541	0	14.903995337907345	1	-0
LCL	DNMT3B	73888	548	0	14.621995816620782	1	-0
LCL	YY1	76304	3454	0	1.3800626246849335	1	-0
LCL	YY1	76299	2259	0	2.036701333091913	1	-0
LCL	YY1	76298	357	0	13.481850719398764	1	-0
LCL	YY1	76297	2769	0	1.5944024855272514	1	-0
LCL	YY1	76293	1419	0	3.4098231331724365	1	-0
LCL	YY1	76291	3338	0	1.331256046306956	1	-0
LCL	YY1	76290	2013	0	2.3000848281975026	1	-0
LCL	YY1	76288	1073	0	4.4723623236032335	1	-0
LCL	RELA	34955	213	0	27.279979444032797	1	-0
LCL	RELA	34951	176	0	34.015916020055776	1	-0
LCL	RELA	34949	168	0	35.692315259008154	1	-0
LCL	RELA	34945	212	0	27.353805698641985	1	-0
LCL	RBPJ	59347	15066	2	1.2175552094768822	1	-0
LCL	NR3C1	34959	321	0	18.910954551953107	1	-0
LCL	NR3C1	34950	678	0	10.258150055181195	1	-0
LCL	NR3C1	34946	245	0	24.47336930530431	1	-0
LCL	BRD4	85772	45687	11	1.0616583762025844	1	-0
LCL	BRD4	85771	43238	11	1.0460185950956271	1	-0
LCL	SMC1A	84581	2606	0	1.7226888654095753	1	-0
LCL	MED1	84579	894	0	4.876506308134136	1	-0
LCL	DNMT3B	73886	569	0	14.075012339031725	1	-0
LAN6	ATRX	68194	888	0	8.0343024577170841	1	-0
LAN-1	EZH2	84197	548	0	14.601763727586544	1	-0
L3	None_Pancreas	BRD4.71233	5365	1	1.9118113919473803	1	-0
L3	None_Pancreas	BRD4.71232	8723	1	1.2031762029033286	1	-0
L1236	NFKB1	68048	34990	4	1.0344018340120895	1	-0
KG1	ZBTB16	88634	6527	1	1.8309647289982494	1	-0
KG1	ZBTB16	88633	7880	1	1.5094812065749363	1	-0
KerCT	FOXA2	86824	13	0	342.6324442820607	1	-0
KerCT	FOXA2	86822	486	0	11.014515510694949	1	-0
KerCT	FOXA2	86821	3	0	1452.2301790281331	1	-0
KELLY	POLR2A	50611	3901	0	1.5429371913675327	1	-0
KELLY	MYCN	85291	1912	0	2.7007117808827208	1	-0
KELLY	EZH2	84186	825	0	5.2799613581615406	1	-0
KB	RELA	50893	13989	2	1.3105881964761006	1	-0
KB	RELA	50875	1802	0	3.8079699506222227	1	-0
KB	RELA	50873	854	0	7.5318003021193229	1	-0
KB	RELA	50872	656	0	10.165076473313169	1	-0
Kasumi-3	GATA2	69926	637	0	13.147934722478334	1	-0
Kasumi-3	GATA2	69925	1884	0	3.7263277863330777	1	-0
Kasumi-1	TCF12	35308	36899	5	1.007111802720964	1	-0
Kasumi-1	RUNX1T1	35300	2508	0	2.6253263188582485	1	-0
Kasumi-1	RUNX1	8477	619	0	10.841795231416551	1	-0
Kasumi-1	RUNX1	69542	2242	0	2.6144863303052519	1	-0
Kasumi-1	RUNX1	39785	1345	0	4.9595847124947285	1	-0
Kasumi-1	RUNX1	39778	1002	0	6.6187243894913728	1	-0
Kasumi-1	REPIN1	39781	4341	0	1.5426026758208944	1	-0
Kasumi-1	NCOR1	53419	25911	4	1.1596392296570066	1	-0
Kasumi-1	EP300	49538	714	0	8.8419240605941365	1	-0
Kasumi-1	EP300	49537	1138	0	5.8753258680270983	1	-0
Kasumi-1	CEBPA	49736	882	0	7.2771344492299859	1	-0
Kasumi-1	RUNX1	72352	49792	9	1.0194363063700387	1	-0
Kasumi-1	GATA2	72357	2279	0	2.622863664916768	1	-0
KARPAS-422	MEF2B	55566	4021	0	1.5299128450809552	1	-0
K562	POLR2A	72444	4083	0	2.0376010430574309	1	-0
K562	POLR2A	72443	210	0	21.874910607144155	1	-0
K562	GTF2B	71924	173	0	26.854300790781082	1	-0
K562	GTF2B	71923	152	0	29.610400682011939	1	-0
K562	GTF2B	71922	3302	0	2.023433707092599	1	-0
K562	RUNX1	83915	438	0	12.603073714382258	1	-0
K562	RUNX1	83914	586	0	8.1807360674808418	1	-0
K562	HOXA13	83919	665	0	8.1420186170825559	1	-0
K562	HOXA13	83918	1377	0	3.8525764757849883	1	-0
K562	HOXA11	83917	1197	0	4.6153424932432143	1	-0
K562	HOXA11	83916	156	0	31.760519328196526	1	-0
K562	SIRT1	88010	2525	0	1.9240137860369804	1	-0
K562	SIRT1	83890	996	0	5.4768435742008643	1	-0
K562	SIRT1	83888	147	0	36.374386534872471	1	-0
K562	MPHOSPH8	87970	278	0	14.497300369423133	1	-0
K562	MPHOSPH8	87968	200	0	20.616947233143748	1	-0
K562	MPHOSPH8	87966	212	0	19.548611361262203	1	-0
K562	MPHOSPH8	87965	217	0	19.565000351955703	1	-0
K562	MPHOSPH8	87961	127	0	30.56296954923274	1	-0
K562	MORC2	87967	237	0	17.657111693782376	1	-0
K562	MORC2	87964	406	0	11.574803471222909	1	-0
K562	MORC2	87963	4	0	986.18439897698215	1	-0
K562	MORC2	87962	183	0	25.205986600689425	1	-0
K562	MORC2	83534	1761	0	2.533548542547849	1	-0
K562	MORC2	83533	140	0	29.912435834648388	1	-0
K562	MORC2	83532	1613	0	2.7675589550512303	1	-0
K562	MORC2	83529	954	0	4.9716541021143268	1	-0
K562	MORC2	83528	11	0	413.54166666666669	1	-0
K562	FAM208A	87969	642	0	6.6700369511520883	1	-0
K562	FAM208A	86688	414	0	10.633506917696362	1	-0
K562	FAM208A	83846	349	0	12.093920350748997	1	-0
K562	FAM208A	83845	301	0	13.633403058891281	1	-0
K562	FAM208A	83843	314	0	14.105541346973572	1	-0
K562	FAM208A	83842	344	0	12.997624077986583	1	-0
K562	FAM208A	83841	339	0	12.709049195125623	1	-0
K562	FAM208A	81450	313	0	14.018684737810938	1	-0
K562	FAM208A	81449	345	0	12.514373253699571	1	-0
K562	FAM208A	81429	434	0	10.103292471411352	1	-0
K562	KDM2B	68020	120	0	39.735611168649996	1	-0
K562	CUX1	74936	137	0	34.389404722191337	1	-0
K562	CUX1	74935	230	0	22.514282392799018	1	-0
K562	ASCL1	72769	415	0	17.028818488097581	1	-0
K562	ASCL1	72768	5360	0	1.0320923921988445	1	-0
K562	ZNF639	74671	6425	0	1.0489891608817441	1	-0
K562	ZNF512	63977	8191	1	1.0350318914407632	1	-0
K562	ZNF410	77270	803	0	5.9121846012902246	1	-0
K562	ZNF274	45968	544	0	9.2109270513151422	1	-0
K562	ZNF274	2160	310	0	17.115981776465656	1	-0
K562	ZNF274	2159	416	0	12.435944850257902	1	-0
K562	ZNF263	2158	3450	0	1.7568883625414187	1	-0
K562	ZNF263	2157	3641	0	1.6721841376046158	1	-0
K562	ZMYM3	62709	58853	9	1.0205344648168491	1	-0
K562	ZMIZ1	64816	750	0	8.1150588643956389	1	-0
K562	ZC3H11A	45891	282	0	22.32286969173904	1	-0
K562	ZBTB7A	86199	272	0	28.550092277713762	1	-0
K562	XRCC4	45877	186	0	31.331790144562827	1	-0
K562	TALE	37768	17	0	316.2889315146349	1	-0
K562	TALE	37767	43	0	136.85523715415019	1	-0
K562	TAF1	46282	25678	4	1.0087463673614465	1	-0
K562	SUZ12	63520	2871	0	2.1893108521112215	1	-0
K562	SUZ12	63519	3854	0	1.6277243159148282	1	-0
K562	STAT1	45955	9505	1	1.3459195611717263	1	-0
K562	STAT1	45910	16955	2	1.1126534695692418	1	-0
K562	SPI1	55739	51873	8	1.1039149184974877	1	-0
K562	SPI1	55738	14375	2	1.2880746219134978	1	-0
K562	SNRNP70	64562	266	0	22.922397195321707	1	-0
K562	SNRNP70	64561	478	0	13.015775085562955	1	-0
K562	SIX5	46302	5419	0	1.1148146487858741	1	-0
K562	SAP30	8799	3493	0	1.7647706627510518	1	-0
K562	RNF2	8798	2437	0	2.576056534537345	1	-0
K562	RNF2	45391	2437	0	2.576056534537345	1	-0
K562	PRPF4	63023	480	0	13.25999489554477	1	-0
K562	PRPF4	63022	678	0	9.5004331629559058	1	-0
K562	POLR3G	45896	320	0	19.400100389607285	1	-0
K562	POLR3A	45927	2127	0	2.7157267369190241	1	-0
K562	POLR3A	2109	320	0	19.400100389607285	1	-0
K562	POLR2A	86188	44	0	96.864876385336757	1	-0
K562	POLR2A	82584	218	0	19.155613168435931	1	-0
K562	POLR2A	82581	4966	0	1.2706620730066522	1	-0
K562	POLR2A	8119	23766	4	1.1992521046793816	1	-0
K562	POLR2A	5805	4	0	1580.9209718670077	1	-0
K562	POLR2A	5804	4	0	1582.4452685421995	1	-0
K562	POLR2A	5803	2	0	2571.6977834612107	1	-0
K562	POLR2A	45962	26367	5	1.1569359010090339	1	-0
K562	POLR2A	45875	2948	0	1.9505814533341315	1	-0
K562	PCGF1	57670	4322	0	1.4339756480089549	1	-0
K562	ORC2	72425	6	0	791.55151625867745	1	-0
K562	NRF1	45886	4780	0	1.2742711318406033	1	-0
K562	NR2C2	45917	792	0	7.6076974679339369	1	-0
K562	NR2C2	2097	441	0	13.890546342479546	1	-0
K562	NR2C2	2096	622	0	10.039935466125876	1	-0
K562	NELFE	45947	1935	0	3.2146521157870267	1	-0
K562	NCOR1	8785	960	0	6.6297934004167658	1	-0
K562	NCOR1	45405	1119	0	5.6833006028498358	1	-0
K562	MCM7	62587	2553	0	1.9710273438986439	1	-0
K562	MCM5	62648	134	0	32.691579047077774	1	-0
K562	MCM5	62647	543	0	8.490942812547015	1	-0
K562	L3MBTL2	2085	955	0	6.51422166101296	1	-0
K562	L3MBTL2	2084	326	0	19.624502373745671	1	-0
K562	KRAB	56847	611	0	10.228246243083765	1	-0
K562	KRAB	56846	240	0	24.57201451751547	1	-0
K562	KDM5C	8781	4126	0	1.5216133292267193	1	-0
K562	HSF2	38579	136	0	41.934222562398496	1	-0
K562	HSF2	38561	232	0	24.770238082170732	1	-0
K562	HSF1	38582	1218	0	5.0795335575468554	1	-0
K562	HSF1	38572	116	0	50.074922945766943	1	-0
K562	HSF1	38571	119	0	48.537542625745957	1	-0
K562	HSF1	38562	70	0	78.442743417023891	1	-0
K562	HNRNPLL	63857	494	0	12.445661215737944	1	-0
K562	HNRNPLL	63856	449	0	13.604856493321966	1	-0
K562	HES1	62673	1759	0	3.0987764473378285	1	-0
K562	HDAC2	8776	3841	0	1.6853361220911425	1	-0
K562	H2AZ	82355	98	0	53.288834637939502	1	-0
K562	GTF3C2	45901	9179	1	1.3752256131047893	1	-0
K562	GTF2E2	63821	91	0	59.513746803069054	1	-0
K562	GTF2B	45932	5257	0	1.1910718923982844	1	-0
K562	EZH2	8773	342	0	18.670941668592906	1	-0
K562	EZH2	74684	3017	0	2.0220446290712677	1	-0
K562	ETS2	63993	2227	0	2.0437962320983347	1	-0
K562	EGR1	4	2155	0	3.0215006951397165	1	-0
K562	EGR1	1982	1407	0	4.7526156707742384	1	-0
K562	DROSHA	62573	101	0	57.235444561456305	1	-0
K562	DROSHA	62572	146	0	41.36672930041582	1	-0
K562	DEAF1	63449	3758	0	1.550671227927654	1	-0
K562	CTCF	55773	853	0	7.6378169229202735	1	-0
K562	CTCF	42156	14736	2	1.3610474798360785	1	-0
K562	CTCF	33554	97	0	81.67639229604886	1	-0
K562	CREBBP	8782	6347	0	1.0242499399694127	1	-0
K562	CREBBP	45422	6347	0	1.0242499399694127	1	-0
K562	COPS2	62810	168	0	25.349210793141545	1	-0
K562	CHD4	45381	376	0	17.181063314496598	1	-0
K562	CHD3	8784	376	0	17.181063314496598	1	-0
K562	CHD1	45426	18418	3	1.1615227702873763	1	-0
K562	CEBPA	8455	11196	1	1.1419543928941149	1	-0
K562	CBX8	8768	1445	0	4.1504582709865474	1	-0
K562	CBX8	45398	1445	0	4.1504582709865474	1	-0
K562	CBX2	8767	786	0	7.1109298478797083	1	-0
K562	CBX2	45427	786	0	7.1109298478797083	1	-0
K562	BRF2	45921	489	0	12.975750300120049	1	-0
K562	BRF1	45931	320	0	19.163539450725434	1	-0
K562	BRD4	88454	1593	0	3.9870085069650583	1	-0
K562	BRD4	84645	29	0	208.65639386189258	1	-0
K562	BDP1	45889	735	0	8.0323828255309682	1	-0
K562	ATF3	45902	2634	0	2.3904895247431539	1	-0
K562	AGO2	54118	1604	0	4.3609882799117212	1	-0
K562	AGO2	54117	14	0	426.13486786018757	1	-0
K562	AGO2	54116	528	0	12.535503459212238	1	-0
K562	AGO2	54115	1860	0	3.7965082161640678	1	-0
K562	AGO2	54114	545	0	12.936337745800662	1	-0
Jurkat	ZNF335	70557	394	0	20.219767554792973	1	-0
Jurkat	ZNF335	70556	951	0	7.5580578778826117	1	-0
Jurkat	YY1	85020	578	0	8.548387951711435	1	-0
Jurkat	TAT	53704	2085	0	3.1195934165904475	1	-0
Jurkat	TAL1	1956	81	0	74.630465972178911	1	-0
Jurkat	REST	47872	2603	0	2.2895319418089817	1	-0
Jurkat	REST	47866	3957	0	1.4620426240228279	1	-0
Jurkat	REST	47864	4328	0	1.3418017663541961	1	-0
Jurkat	REST	47861	1782	0	3.5237910473023857	1	-0
Jurkat	REST	47859	2687	0	2.2759855300815981	1	-0
Jurkat	POLR2A	69611	2118	0	2.4217619419477172	1	-0
Jurkat	POLR2A	69295	15169	3	1.0716161100043815	1	-0
Jurkat	POLR2A	69294	16550	4	1.1874029309361525	1	-0
Jurkat	POLR2A	53719	8049	1	1.4873194258788478	1	-0
Jurkat	POLR2A	53717	11596	2	1.4929449033071285	1	-0
Jurkat	POLR2A	53716	3766	0	1.6666912214499725	1	-0
Jurkat	MYC	69616	18836	3	1.116416749922265	1	-0
Jurkat	KDM3A	49953	1809	0	3.6807816761102714	1	-0
Jurkat	CTCF	1936	14342	2	1.3864449963257579	1	-0
Jurkat	KDM2B	68015	27	0	158.70295944464743	1	-0
Jurkat	TCF7L1	37385	244	0	26.613027819823586	1	-0
Jurkat	TCF12	37389	2089	0	3.0530090921327968	1	-0
Jurkat	TAL1	37392	838	0	7.7165149108822169	1	-0
Jurkat	TAL1	37390	4713	0	1.3455916261839631	1	-0
Jurkat	RUNX1	37388	1722	0	3.8617716081360505	1	-0
Jurkat	RUNX1	37386	60	0	101.87187120036897	1	-0
Jurkat	RUNX1	1955	1350	0	4.5117115104658669	1	-0
Jurkat	POLR2A	1951	5628	0	1.0826235983823269	1	-0
Jurkat	POLR2A	1950	1686	0	3.8179723991346499	1	-0
Jurkat	LMO1	36369	184	0	33.704126633026895	1	-0
Jurkat	LMO1	36367	56	0	103.21193969578678	1	-0
Jurkat	GATA3	37391	6452	0	1.0113052356147521	1	-0
J-Lat	SMARCA4	88919	600	0	7.3439770033745972	1	-0
J-Lat	BRD4	88923	73	0	55.946948226999382	1	-0
J-Lat	BRD4	88918	410	0	10.499256382972105	1	-0
J-Lat	BRD4	83932	3686	0	1.1372177908556849	1	-0
JHU-06	CTCF	82975	46853	7	1.0083462637811351	1	-0
JHU-06	RELA	88945	29437	5	1.1487368668084192	1	-0
JHU-06	NFE2L2	84612	3063	0	2.1424416372293043	1	-0
JHU-06	NFE2L2	84609	286	0	23.896308046017985	1	-0
JHU-06	IRF1	84604	2698	0	2.4694189095326582	1	-0
iSLK-219	LANA	44692	54	0	107.90453382934203	1	-0
iSLK-219	LANA	44691	85	0	70.532251828941895	1	-0
iSLK-219	LANA	44690	54	0	104.68774703557312	1	-0
iSLK-219	LANA	44689	73	0	82.164857952581755	1	-0
iSLK-219	LANA	44688	75	0	77.085408534123033	1	-0
iSLK-219	LANA	44687	90	0	66.375902869509005	1	-0
iSLK-219	LANA	44686	273	0	22.655482853249204	1	-0
Ishikawa	ESR1	84286	1720	0	2.9649507884400763	1	-0
Ishikawa	ESR1	1933	244	0	25.952205229918057	1	-0
Ishikawa	ESR1	1932	584	0	10.986517148665488	1	-0
iPS	SOX2	84258	62	0	97.172715462996806	1	-0
iPS	SOX2	84257	52	0	95.417169328765141	1	-0
iPS	POU5F1	86398	1187	0	5.43825402361208	1	-0
iPS	POU5F1	86395	47	0	105.06199381926685	1	-0
iPS	POLR2A	86945	1173	0	5.7524780299498524	1	-0
iPS	POLR2A	86944	224	0	27.848752486501848	1	-0
iPS	POLR2A	86939	236	0	23.715659296189582	1	-0
iPS	MYC	88371	124	0	44.7446547314578	1	-0
iPS	MYC	88363	31	0	159.907648657289	1	-0
iPS	KLF4	88370	114	0	49.029456243745138	1	-0
iPS	KLF4	84036	25	0	192.59212079480622	1	-0
iPS	SPI1	43336	153	0	36.577531803235132	1	-0
iPS	SPI1	43330	151	0	37.649742562929063	1	-0
IMR90	BRD4	68712	24322	4	1.1957731167702299	1	-0
IMR90	BRD4	68710	32	0	137.51906533364334	1	-0
IMR90hTert	POLR3D	68066	241	0	18.599744245524295	1	-0
IMR90	TP53	5832	571	0	11.174268506429632	1	-0
IMR90	TP53	52106	385	0	15.662897711461246	1	-0
IMR90	TP53	52104	1012	0	6.7757692200877102	1	-0
IMR90	TP53	52103	1442	0	4.7513873306712187	1	-0
IMR90	TP53	52098	710	0	8.9797842453804133	1	-0
IMR90	TP53	52096	328	0	18.014334688547024	1	-0
IMR90	TP53	52093	170	0	33.970184412437746	1	-0
IMR90	TP53	40289	1516	0	4.4159314638698337	1	-0
IMR90	TP53	40287	2142	0	3.1014592207066847	1	-0
IMR90	TP53	40286	1100	0	6.2151276101010247	1	-0
IMR90	SNAPC4	36359	341	0	18.189056400592278	1	-0
IMR90	SNAPC2	36358	769	0	8.6309047729763844	1	-0
IMR90	SNAPC2	36354	249	0	25.659258312020462	1	-0
IMR90	RELA	41269	1065	0	6.4426315839983115	1	-0
IMR90	RELA	41268	3895	0	1.7188332055436228	1	-0
IMR90	RBL2	1877	563	0	11.601875532821825	1	-0
IMR90	RBL2	1875	1008	0	6.3993800045118236	1	-0
IMR90	RB1	49423	298	0	20.180969814128936	1	-0
IMR90	RB1	49422	208	0	28.335050600227611	1	-0
IMR90	RB1	49421	350	0	17.511997143710701	1	-0
IMR90	RB1	49420	354	0	17.396369006880157	1	-0
IMR90	RB1	38489	805	0	7.8650466767783822	1	-0
IMR90	RB1	1871	2637	0	2.4473134146034061	1	-0
IMR90	POLR3G	41629	702	0	8.6219472265373476	1	-0
IMR90	POLR3D	36363	452	0	12.921543221377236	1	-0
IMR90	POLR3D	36361	425	0	14.043901516515977	1	-0
IMR90	POLR2M	5662	3237	0	2.0797412124878956	1	-0
IMR90	POLR2A	49429	45	0	139.29236628488826	1	-0
IMR90	NUP98	32944	373	0	15.932597754284229	1	-0
IMR90	NUP98	32941	289	0	20.165953787811976	1	-0
IMR90	MAP1LC3A	56896	338	0	17.189431832756188	1	-0
IMR90	MAP1LC3A	56895	300	0	19.678203940828102	1	-0
IMR90	LMNB1	56894	427	0	13.923189999282931	1	-0
IMR90	LMNB1	56893	473	0	12.568676011956793	1	-0
IMR90	LMNB1	34989	1405	0	4.4788656943388405	1	-0
IMR90	LMNB1	34987	507	0	11.600678152123569	1	-0
IMR90	LMNB1	34982	1056	0	5.8205653698277473	1	-0
IMR90	LMNB1	34974	680	0	8.8666659155522005	1	-0
IMR90	LMNB1	34973	602	0	9.8851882955215409	1	-0
IMR90	LMNB1	34968	646	0	9.3942967147211025	1	-0
IMR90	LMNB1	34004	245	0	23.866467053417338	1	-0
IMR90	KMT2A	68010	579	0	12.652434077079107	1	-0
IMR90	HIST1H1B	35963	296	0	20.056709464637855	1	-0
IMR90	H2AFX	77447	226	0	32.59513615827484	1	-0
IMR90	EP300	49428	81	0	81.486962759653181	1	-0
IMR90	ELK1	64166	930	0	6.9325437268729013	1	-0
IMR90	BRF1	1797	679	0	9.5179573491800813	1	-0
IMR90	BDP1	41627	785	0	8.2670600600014321	1	-0
IMR90	BDP1	1796	332	0	18.805334746511218	1	-0
IMR-5	GTF3C5	83438	4572	0	1.6079129528764131	1	-0
IMEC	POLR2A	59631	331	0	18.660605336948819	1	-0
IMEC	POLR2A	59630	1470	0	3.986100413623316	1	-0
IMEC	POLR2A	59627	6630	1	1.5957176764136167	1	-0
IMEC	POLR2A	59553	2864	0	1.9577099039023762	1	-0
IMEC	POLR2A	59552	2857	0	1.9586560093353069	1	-0
ID00014	CTCF	81659	1	0	2793.7014066496163	1	-0
IB4	SND1	1795	3190	0	2.0024874146516618	1	-0
IB4	RBPJ	1793	3744	0	1.7175326693050241	1	-0
HUVEC	SIN3A	87880	771	0	8.1249552760955694	1	-0
HUVEC	SIN3A	87879	41	0	153.72911338448424	1	-0
HUVEC	HIF1A	86518	19	0	212.42634271099746	1	-0
HUVEC	EPAS1	86517	75	0	55.175040382285637	1	-0
HUVEC	ARNT	86516	569	0	8.1798155875622562	1	-0
HuRef	CENPT	69239	674	0	7.3637927441508007	1	-0
HuRef	CENPT	69238	1371	0	3.4523843698970276	1	-0
HuRef	CENPT	69235	659	0	6.8421839882197943	1	-0
HuRef	CENPT	69234	994	0	4.6878600161934996	1	-0
HuRef	CENPT	69233	977	0	4.5747872635317126	1	-0
HuRef	CENPC	76574	2056	0	2.5113398575384163	1	-0
HuRef	CENPC	76573	476	0	9.4755076216978473	1	-0
Huh7	FOXA1	35947	385	0	16.815247207240635	1	-0
Huh7	FOXA1	35945	11595	1	1.1210326761225946	1	-0
Huh7	FOXA1	35943	273	0	22.028469020105664	1	-0
Huh7	FOXA1	35941	504	0	12.721518827074524	1	-0
HUES6	NUP98	32946	278	0	21.39530566784919	1	-0
HUES64	ZFP42	51549	1021	0	5.7595545067342009	1	-0
HUES64	ZFP42	51548	1017	0	5.9117609373979372	1	-0
HUES64	THAP11	51613	633	0	7.5669620886346598	1	-0
HUES64	THAP11	51612	185	0	23.577943239006686	1	-0
HUES64	THAP11	51611	2402	0	1.9047146948667111	1	-0
HUES64	TCF4	51608	578	0	11.020641462261858	1	-0
HUES64	TAL1	51604	2012	0	2.941861912911345	1	-0
HUES64	TAL1	51603	1310	0	4.4260116542886188	1	-0
HUES64	T	51602	1306	0	4.9625301103442609	1	-0
HUES64	T	51600	1389	0	4.9838230694217005	1	-0
HUES64	STAT3	51599	89	0	70.695737425404957	1	-0
HUES64	STAT3	51598	191	0	31.220328484654733	1	-0
HUES64	STAT3	51597	919	0	6.359044534638052	1	-0
HUES64	SRF	51594	6759	1	1.6724041677062063	1	-0
HUES64	SP1	51588	160	0	40.13483503042049	1	-0
HUES64	SP1	51587	3714	0	1.6923242677608232	1	-0
HUES64	SOX2	51586	2933	0	2.1537582135192479	1	-0
HUES64	SOX2	51585	1595	0	3.9653794011883932	1	-0
HUES64	SOX2	51584	52	0	121.27083433865754	1	-0
HUES64	SOX2	51582	3226	0	2.0205126660680306	1	-0
HUES64	SOX2	34118	1422	0	4.3089210324357063	1	-0
HUES64	SOX2	34092	2716	0	2.3312872347735722	1	-0
HUES64	SOX17	51581	1577	0	4.1681156178788266	1	-0
HUES64	SOX17	51580	17	0	365.52088661551579	1	-0
HUES64	SOX17	51578	178	0	33.077333580991301	1	-0
HUES64	SNAI2	51576	357	0	19.673273657289002	1	-0
HUES64	SMAD4	51575	713	0	8.5297699642516864	1	-0
HUES64	SMAD4	51574	1626	0	3.7564964309124953	1	-0
